# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar  4 2014 - 10:39:23
#
# Loaded time stamp           : 20140305-09h25m17s056232us
#
# random seed             : 1394011517
7 : 57 c 45.3747
7 : 58 c 39.1236
7 : 89 c 46.7515
8 : 5 c 49.6115
8 : 5 c 49.6115
8 : 9 c 49.7357
8 : 9 c 49.7357
8 : 29 c 47.8707
8 : 89 c 46.7359
8 : 94 c 8.13773
9 : 5 c 49.6542
9 : 5 c 49.6542
9 : 9 c 49.7723
9 : 9 c 49.7723
9 : 29 c 47.4059
9 : 32 c 46.6987
9 : 56 c 46.2054
9 : 57 c 42.8304
9 : 59 c 23.3551
9 : 61 c 41.9364
9 : 82 c 32.3741
9 : 82 c 32.3741
9 : 82 c 32.3741
9 : 89 c 46.7138
10 : 5 c 49.674
10 : 5 c 49.674
10 : 9 c 49.7374
10 : 10 c 22.3123
10 : 24 c 6.79137
10 : 27 c 16.8122
10 : 29 c 47.5974
10 : 41 c 24.9518
10 : 50 c 39.7102
10 : 56 c 46.5643
10 : 63 c 2.17463
10 : 89 c 46.6873
11 : 5 c 49.6667
11 : 5 c 49.6667
11 : 9 c 49.77
11 : 10 c 22.9435
11 : 29 c 47.6942
11 : 56 c 46.8587
11 : 89 c 46.6579
11 : 92 c 38.7372
11 : 92 c 38.7372
12 : 5 c 49.8045
12 : 5 c 49.8045
12 : 9 c 49.7734
12 : 15 c 47.5827
12 : 29 c 47.7532
12 : 29 c 47.7532
12 : 56 c 43.3649
12 : 57 c 41.9631
12 : 66 c 44.4917
12 : 79 c 43.4005
12 : 89 c 46.6263
12 : 90 c 33.4703
13 : 5 c 49.8449
13 : 5 c 49.8449
13 : 9 c 49.7659
13 : 15 c 47.6394
13 : 29 c 47.7984
13 : 29 c 47.7984
13 : 43 c 1.99454
13 : 61 c 42.1619
13 : 89 c 46.5931
13 : 91 c 28.6566
14 : 5 c 49.8749
14 : 5 c 49.8749
14 : 9 c 49.7776
14 : 15 c 41.6071
14 : 29 c 47.8336
14 : 29 c 47.8336
14 : 53 c 17.4513
14 : 66 c 17.4315
14 : 86 c 9.57632
14 : 89 c 46.559
15 : 2 c 23.7891
15 : 5 c 49.8713
15 : 5 c 49.8713
15 : 16 c 23.6972
15 : 29 c 47.8602
15 : 29 c 47.8602
15 : 50 c 45.0531
15 : 56 c 43.8489
15 : 79 c 40.5505
15 : 79 c 40.5505
15 : 89 c 46.5242
15 : 93 c 14.5889
15 : 97 c 49.6225
16 : 5 c 49.8237
16 : 28 c 0.411774
16 : 29 c 47.8794
16 : 39 c 5.73199
16 : 57 c 48.5212
16 : 58 c 38.8787
16 : 68 c 20.807
16 : 76 c 27.8353
16 : 89 c 46.4893
16 : 92 c 35.7181
16 : 92 c 35.7181
16 : 97 c 49.6218
17 : 3 c 14.479
17 : 5 c 49.5635
17 : 26 c 18.5516
17 : 29 c 47.8913
17 : 50 c 43.5226
17 : 57 c 48.0242
17 : 82 c 32.2969
17 : 82 c 32.2969
17 : 89 c 46.4547
17 : 97 c 49.621
18 : 0 c 49.3196
18 : 1 c 14.6886
18 : 5 c 49.4675
18 : 15 c 44.8552
18 : 15 c 44.8552
18 : 29 c 47.8976
18 : 56 c 44.5792
18 : 57 c 47.9141
18 : 89 c 46.4209
18 : 91 c 34.3329
18 : 97 c 49.6203
19 : 0 c 49.7434
19 : 5 c 49.1912
19 : 26 c 7.02206
19 : 29 c 47.8993
19 : 57 c 48.6982
19 : 66 c 43.4783
19 : 77 c 3.08006
19 : 79 c 38.9101
19 : 89 c 46.3883
19 : 97 c 49.6195
20 : 0 c 49.7446
20 : 5 c 49.2426
20 : 15 c 44.6259
20 : 16 c 25.3892
20 : 22 c 16.2855
20 : 29 c 47.8981
20 : 47 c 29.811
20 : 50 c 38.6086
20 : 56 c 46.3065
20 : 57 c 47.6575
20 : 84 c 40.9578
20 : 89 c 46.3576
20 : 90 c 35.6692
20 : 97 c 49.6188
21 : 0 c 49.3275
21 : 9 c 49.7779
21 : 29 c 47.3482
21 : 30 c 26.2702
21 : 30 c 26.2702
21 : 56 c 46.0041
21 : 57 c 47.5585
21 : 58 c 36.6705
21 : 64 c 15.9552
21 : 82 c 32.0872
21 : 89 c 46.3293
21 : 96 c 27.023
21 : 97 c 49.6598
22 : 0 c 49.7435
22 : 9 c 49.7769
22 : 29 c 47.4093
22 : 41 c 41.7149
22 : 45 c 30.158
22 : 56 c 45.6474
22 : 57 c 47.8071
22 : 59 c 32.9422
22 : 60 c 16.9712
22 : 66 c 14.3
22 : 67 c 46.6772
22 : 72 c 46.7166
22 : 89 c 46.3042
22 : 97 c 49.6571
22 : 98 c 15.481
23 : 0 c 49.326
23 : 5 c 49.607
23 : 9 c 49.7343
23 : 10 c 21.9586
23 : 24 c 8.22047
23 : 25 c 1.63175
23 : 29 c 47.5691
23 : 57 c 47.7473
23 : 67 c 42.3853
23 : 72 c 47.2405
23 : 89 c 46.2829
23 : 92 c 35.3632
23 : 92 c 35.3632
23 : 97 c 49.6538
24 : 0 c 49.7423
24 : 5 c 49.6861
24 : 5 c 49.6861
24 : 8 c 13.1208
24 : 9 c 49.7692
24 : 10 c 22.6692
24 : 29 c 47.6835
24 : 56 c 46.5034
24 : 57 c 47.227
24 : 61 c 42.0144
24 : 68 c 23.8315
24 : 72 c 47.7337
24 : 79 c 42.6351
24 : 84 c 45.4061
24 : 89 c 46.2661
24 : 97 c 49.648
25 : 0 c 49.7436
25 : 5 c 49.746
25 : 5 c 49.746
25 : 9 c 49.7725
25 : 20 c 0.726189
25 : 29 c 47.7506
25 : 56 c 46.812
25 : 57 c 47.1482
25 : 60 c 18.2757
25 : 71 c 45.5454
25 : 72 c 49.0562
25 : 80 c 0.693981
25 : 82 c 32.3483
25 : 82 c 32.3483
25 : 82 c 32.3483
25 : 83 c 11.3789
25 : 85 c 14.5527
25 : 89 c 46.2547
25 : 91 c 49.2506
25 : 97 c 49.6379
26 : 0 c 49.3353
26 : 5 c 49.6653
26 : 5 c 49.6653
26 : 9 c 49.775
26 : 27 c 23.714
26 : 29 c 47.7997
26 : 29 c 47.7997
26 : 41 c 42.8797
26 : 56 c 43.2028
26 : 57 c 47.072
26 : 67 c 48.5786
26 : 72 c 49.2461
26 : 84 c 41.1186
26 : 89 c 46.2493
26 : 91 c 31.41
26 : 97 c 49.6338
27 : 0 c 49.7426
27 : 5 c 49.8025
27 : 5 c 49.8025
27 : 29 c 47.8381
27 : 29 c 47.8381
27 : 57 c 46.4509
27 : 60 c 19.7917
27 : 61 c 41.7979
27 : 67 c 48.1024
27 : 68 c 22.6377
27 : 71 c 45.5608
27 : 72 c 49.3768
27 : 79 c 41.6644
27 : 79 c 41.6644
27 : 89 c 46.2507
27 : 90 c 38.4377
27 : 97 c 49.6329
28 : 0 c 49.7439
28 : 2 c 16.4073
28 : 5 c 49.8347
28 : 5 c 49.8347
28 : 16 c 24.8021
28 : 25 c 2.42163
28 : 29 c 47.5253
28 : 29 c 47.5253
28 : 57 c 46.4243
28 : 67 c 34.4678
28 : 72 c 49.4645
28 : 80 c 0.69928
28 : 89 c 46.2593
28 : 91 c 43.1505
28 : 97 c 49.6328
29 : 0 c 49.3467
29 : 5 c 49.8777
29 : 5 c 49.8777
29 : 20 c 2.52643
29 : 29 c 47.594
29 : 29 c 47.594
29 : 41 c 21.5434
29 : 42 c 47.8474
29 : 56 c 43.7021
29 : 57 c 46.3837
29 : 71 c 45.5663
29 : 72 c 49.53
29 : 89 c 46.2755
29 : 97 c 49.633
30 : 0 c 49.7432
30 : 5 c 49.8913
30 : 5 c 49.8913
30 : 22 c 17.0355
30 : 29 c 47.677
30 : 29 c 47.677
30 : 42 c 47.7739
30 : 47 c 29.9373
30 : 53 c 21.0184
30 : 57 c 46.3605
30 : 59 c 29.8056
30 : 66 c 13.8073
30 : 72 c 49.5571
30 : 72 c 49.5571
30 : 84 c 38.6494
30 : 89 c 46.2993
30 : 92 c 36.2341
30 : 97 c 49.6333
31 : 0 c 49.3485
31 : 5 c 49.8424
31 : 5 c 49.8424
31 : 22 c 17.1546
31 : 29 c 47.754
31 : 42 c 47.9154
31 : 45 c 33.6294
31 : 57 c 46.8617
31 : 61 c 42.3675
31 : 71 c 45.5622
31 : 72 c 48.8209
31 : 76 c 26.9716
31 : 79 c 23.4667
31 : 84 c 43.2948
31 : 89 c 46.3298
31 : 91 c 48.0089
31 : 92 c 37.1772
31 : 94 c 8.33543
31 : 97 c 49.6336
32 : 0 c 49.7424
32 : 5 c 49.6587
32 : 5 c 49.6587
32 : 29 c 47.9161
32 : 31 c 37.4991
32 : 42 c 48.1273
32 : 46 c 49.8169
32 : 56 c 44.7679
32 : 57 c 46.7899
32 : 58 c 38.8359
32 : 66 c 33.3645
32 : 72 c 49.2602
32 : 89 c 46.3638
32 : 90 c 35.5826
32 : 91 c 45.0876
32 : 97 c 49.6339
33 : 0 c 49.3504
33 : 5 c 49.4695
33 : 5 c 49.4695
33 : 15 c 47.5931
33 : 16 c 26.3664
33 : 29 c 47.9202
33 : 30 c 36.2331
33 : 42 c 48.1899
33 : 46 c 49.8175
33 : 57 c 46.7193
33 : 64 c 15.1571
33 : 70 c 18.4027
33 : 71 c 42.387
33 : 72 c 49.4289
33 : 82 c 32.3352
33 : 82 c 32.3352
33 : 89 c 46.3873
34 : 0 c 49.7417
34 : 3 c 12.7728
34 : 5 c 49.2226
34 : 5 c 49.2226
34 : 15 c 47.7161
34 : 29 c 47.9206
34 : 42 c 48.4023
34 : 46 c 49.8181
34 : 56 c 46.2575
34 : 57 c 46.6497
34 : 72 c 49.5596
34 : 84 c 43.9062
34 : 89 c 47.017
34 : 91 c 44.2883
34 : 94 c 8.16877
34 : 96 c 27.0864
35 : 0 c 49.3525
35 : 1 c 13.8052
35 : 5 c 49.1637
35 : 9 c 49.7758
35 : 15 c 41.9324
35 : 29 c 47.9196
35 : 42 c 48.7048
35 : 46 c 49.8187
35 : 49 c 10.9515
35 : 56 c 45.6756
35 : 57 c 47.291
35 : 67 c 47.7521
35 : 72 c 49.6078
35 : 89 c 47.1992
35 : 91 c 29.3307
36 : 0 c 49.741
36 : 5 c 49.303
36 : 9 c 49.734
36 : 29 c 47.4326
36 : 42 c 48.9704
36 : 46 c 49.8185
36 : 57 c 47.197
36 : 67 c 41.4281
36 : 71 c 42.7612
36 : 72 c 49.6701
36 : 89 c 47.22
36 : 92 c 36.9693
37 : 0 c 49.7424
37 : 5 c 49.3921
37 : 9 c 49.7682
37 : 10 c 22.0141
37 : 21 c 5.85994
37 : 26 c 11.9906
37 : 29 c 47.5296
37 : 32 c 46.1134
37 : 42 c 49.0974
37 : 46 c 49.0568
37 : 56 c 46.0431
37 : 57 c 46.3416
37 : 58 c 36.1654
37 : 72 c 49.5519
37 : 89 c 47.2112
37 : 92 c 36.7907
38 : 0 c 49.3676
38 : 0 c 49.3676
38 : 5 c 49.5188
38 : 5 c 49.5188
38 : 9 c 49.7705
38 : 15 c 41.2318
38 : 29 c 47.6479
38 : 32 c 46.127
38 : 42 c 49.1567
38 : 46 c 49.2307
38 : 56 c 46.3001
38 : 57 c 46.2586
38 : 60 c 19.2868
38 : 72 c 49.5567
38 : 89 c 47.1913
39 : 0 c 49.3605
39 : 0 c 49.3605
39 : 5 c 49.6642
39 : 5 c 49.6642
39 : 9 c 49.7741
39 : 15 c 45.1007
39 : 27 c 25.5592
39 : 29 c 47.7328
39 : 29 c 47.7328
39 : 30 c 29.4005
39 : 32 c 46.1393
39 : 42 c 49.1648
39 : 45 c 35.222
39 : 46 c 49.4305
39 : 56 c 46.7768
39 : 57 c 46.1739
39 : 71 c 43.1324
39 : 72 c 49.4541
39 : 89 c 47.1656
39 : 90 c 38.3732
39 : 98 c 16.5045
40 : 0 c 49.7401
40 : 0 c 49.7401
40 : 5 c 49.729
40 : 5 c 49.729
40 : 16 c 25.7086
40 : 29 c 47.7943
40 : 29 c 47.7943
40 : 32 c 46.094
40 : 39 c 9.88554
40 : 46 c 49.5012
40 : 47 c 30.2477
40 : 56 c 47.0305
40 : 57 c 46.0862
40 : 60 c 18.8138
40 : 67 c 48.8205
40 : 72 c 49.1353
40 : 89 c 47.1364
41 : 0 c 49.7415
41 : 0 c 49.7415
41 : 5 c 49.661
41 : 5 c 49.661
41 : 19 c 1.02727
41 : 29 c 47.9511
41 : 29 c 47.9511
41 : 32 c 46.0066
41 : 46 c 49.5932
41 : 56 c 43.0825
41 : 57 c 45.9927
41 : 61 c 41.9896
41 : 64 c 11.7827
41 : 67 c 49.1325
41 : 72 c 49.2915
41 : 82 c 32.4431
41 : 82 c 32.4431
41 : 89 c 47.1046
42 : 0 c 49.3771
42 : 0 c 49.3771
42 : 5 c 49.7762
42 : 5 c 49.7762
42 : 8 c 13.5187
42 : 15 c 46.118
42 : 29 c 47.4868
42 : 32 c 44.3152
42 : 46 c 49.6957
42 : 60 c 21.239
42 : 63 c 16.0372
42 : 67 c 33.8219
42 : 71 c 43.5093
42 : 72 c 49.3086
42 : 72 c 49.3086
42 : 77 c 3.17627
42 : 82 c 31.1671
42 : 89 c 47.071
42 : 92 c 38.9753
43 : 0 c 49.3724
43 : 0 c 49.3724
43 : 5 c 49.8372
43 : 5 c 49.8372
43 : 29 c 47.5513
43 : 41 c 40.5152
43 : 46 c 49.7232
43 : 57 c 45.8685
43 : 72 c 49.2914
43 : 72 c 49.2914
43 : 89 c 47.0357
44 : 0 c 49.7387
44 : 0 c 49.7387
44 : 2 c 11.5964
44 : 5 c 49.8817
44 : 5 c 49.8817
44 : 29 c 47.6399
44 : 32 c 42.9657
44 : 46 c 49.7347
44 : 53 c 20.2458
44 : 56 c 43.4311
44 : 72 c 49.7721
44 : 79 c 34.8919
44 : 83 c 12.2973
44 : 89 c 46.9991
44 : 90 c 35.1947
45 : 0 c 49.6512
45 : 0 c 49.6512
45 : 5 c 49.9013
45 : 5 c 49.9013
45 : 16 c 27.1922
45 : 29 c 47.725
45 : 57 c 43.1737
45 : 61 c 42.0993
45 : 71 c 43.8901
45 : 72 c 49.7975
45 : 89 c 46.9614
45 : 91 c 42.2944
46 : 0 c 49.6391
46 : 0 c 49.6391
46 : 5 c 49.8554
46 : 5 c 49.8554
46 : 66 c 30.4043
46 : 67 c 48.1792
46 : 72 c 49.8014
46 : 76 c 25.9911
46 : 89 c 46.9227
47 : 0 c 49.6388
47 : 0 c 49.6388
47 : 5 c 49.7581
47 : 5 c 49.7581
47 : 25 c 3.88247
47 : 29 c 47.9402
47 : 40 c 45.3085
47 : 41 c 48.9445
47 : 56 c 45.7229
47 : 59 c 31.7782
47 : 67 c 47.9201
47 : 72 c 49.819
47 : 89 c 46.8832
47 : 92 c 32.6201
47 : 92 c 32.6201
47 : 96 c 27.1762
48 : 0 c 49.6388
48 : 0 c 49.6388
48 : 5 c 49.482
48 : 5 c 49.482
48 : 29 c 47.9428
48 : 41 c 46.2387
48 : 57 c 47.9757
48 : 66 c 15.0131
48 : 67 c 46.9523
48 : 70 c 7.22339
48 : 71 c 44.2592
48 : 72 c 49.827
48 : 89 c 46.8432
48 : 91 c 45.8213
49 : 0 c 49.6387
49 : 0 c 49.6387
49 : 5 c 49.263
49 : 5 c 49.263
49 : 9 c 49.7336
49 : 20 c 6.49816
49 : 29 c 47.9427
49 : 30 c 27.5438
49 : 40 c 45.1835
49 : 47 c 16.6508
49 : 56 c 45.291
49 : 57 c 48.157
49 : 58 c 38.4955
49 : 66 c 30.1681
49 : 67 c 43.9126
49 : 72 c 49.8323
49 : 80 c 0.693378
49 : 82 c 32.2546
49 : 82 c 32.2546
49 : 89 c 46.803
50 : 0 c 49.6387
50 : 0 c 49.6387
50 : 5 c 49.0751
50 : 5 c 49.0751
50 : 9 c 49.7672
50 : 10 c 22.3723
50 : 29 c 47.4346
50 : 57 c 48.0201
50 : 67 c 37.7385
50 : 71 c 44.4832
50 : 89 c 46.7627
50 : 91 c 38.8076
51 : 0 c 49.6386
51 : 0 c 49.6386
51 : 5 c 49.2039
51 : 5 c 49.2039
51 : 9 c 49.7696
51 : 27 c 44.326
51 : 29 c 47.4929
51 : 56 c 45.8898
51 : 57 c 47.8727
51 : 79 c 44.3008
51 : 89 c 46.7228
51 : 90 c 38.3114
51 : 93 c 2.59694
52 : 0 c 49.6384
52 : 0 c 49.6384
52 : 3 c 15.596
52 : 5 c 49.3855
52 : 16 c 26.1632
52 : 29 c 47.5923
52 : 57 c 47.3395
52 : 67 c 44.3476
52 : 68 c 34.2104
52 : 71 c 44.6898
52 : 84 c 40.7299
52 : 89 c 46.6837
53 : 0 c 49.6382
53 : 0 c 49.6382
53 : 1 c 12.1123
53 : 5 c 49.4177
53 : 5 c 49.4177
53 : 15 c 47.5684
53 : 27 c 35.7258
53 : 29 c 47.6919
53 : 56 c 46.6309
53 : 57 c 47.2772
53 : 60 c 19.5755
53 : 79 c 43.4434
53 : 89 c 46.6458
54 : 0 c 49.7141
54 : 0 c 49.7141
54 : 0 c 49.7141
54 : 5 c 49.6503
54 : 5 c 49.6503
54 : 13 c 0.20018
54 : 15 c 47.6383
54 : 29 c 47.7672
54 : 29 c 47.7672
54 : 56 c 46.8052
54 : 57 c 47.6199
54 : 67 c 49.3877
54 : 79 c 43.568
54 : 89 c 46.6099
55 : 0 c 49.7137
55 : 0 c 49.7137
55 : 0 c 49.7137
55 : 5 c 49.7048
55 : 5 c 49.7048
55 : 15 c 41.0161
55 : 25 c 2.34513
55 : 29 c 47.9519
55 : 29 c 47.9519
55 : 39 c 5.4225
55 : 56 c 42.4201
55 : 57 c 47.5077
55 : 60 c 19.4867
55 : 66 c 11.7584
55 : 67 c 34.6339
55 : 89 c 46.5765
55 : 91 c 25.3192
55 : 92 c 38.3246
55 : 92 c 38.3246
55 : 98 c 13.2767
56 : 0 c 49.7132
56 : 0 c 49.7132
56 : 0 c 49.7132
56 : 5 c 49.6562
56 : 5 c 49.6562
56 : 29 c 47.4238
56 : 57 c 47.4147
56 : 59 c 30.2655
56 : 60 c 21.3946
56 : 67 c 49.3739
56 : 79 c 29.4965
56 : 84 c 44.5513
56 : 89 c 46.5465
56 : 90 c 35.3231
56 : 99 c 19.5648
57 : 0 c 49.7126
57 : 0 c 49.7126
57 : 0 c 49.7126
57 : 5 c 49.7357
57 : 5 c 49.7357
57 : 20 c 3.59985
57 : 29 c 47.4634
57 : 49 c 45.3243
57 : 57 c 47.8893
57 : 61 c 41.9964
57 : 64 c 12.535
57 : 67 c 46.1648
57 : 72 c 49.4377
57 : 79 c 32.7774
57 : 82 c 32.4305
57 : 82 c 32.4305
57 : 89 c 46.5206
57 : 94 c 8.34712
58 : 0 c 49.7119
58 : 0 c 49.7119
58 : 0 c 49.7119
58 : 5 c 49.8354
58 : 5 c 49.8354
58 : 15 c 47.8391
58 : 22 c 18.4355
58 : 29 c 47.5433
58 : 32 c 45.9275
58 : 53 c 21.664
58 : 56 c 43.3123
58 : 57 c 47.298
58 : 63 c 15.1604
58 : 67 c 48.3504
58 : 72 c 48.6099
58 : 84 c 43.9529
58 : 89 c 46.4997
59 : 0 c 49.7111
59 : 0 c 49.7111
59 : 0 c 49.7111
59 : 5 c 49.8639
59 : 5 c 49.8639
59 : 10 c 27.5407
59 : 15 c 44.9739
59 : 15 c 44.9739
59 : 22 c 18.5892
59 : 26 c 8.91661
59 : 29 c 47.6482
59 : 42 c 47.3088
59 : 49 c 43.1806
59 : 57 c 47.2443
59 : 67 c 48.0044
59 : 72 c 48.5688
59 : 82 c 31.0433
59 : 89 c 46.4849
59 : 96 c 27.5108
60 : 0 c 49.7101
60 : 0 c 49.7101
60 : 0 c 49.7101
60 : 5 c 49.8735
60 : 5 c 49.8735
60 : 8 c 13.5821
60 : 27 c 44.6977
60 : 29 c 47.7357
60 : 30 c 35.1554
60 : 31 c 36.6279
60 : 32 c 45.8878
60 : 42 c 47.3626
60 : 57 c 47.2012
60 : 62 c 4.74223
60 : 67 c 47.6557
60 : 72 c 48.6711
60 : 89 c 46.4772
60 : 92 c 36.8939
61 : 0 c 49.709
61 : 0 c 49.709
61 : 0 c 49.709
61 : 5 c 49.8962
61 : 5 c 49.8962
61 : 15 c 43.2868
61 : 29 c 47.8011
61 : 39 c 15.7105
61 : 40 c 44.1743
61 : 42 c 47.4194
61 : 45 c 31.1024
61 : 56 c 45.7167
61 : 57 c 47.1673
61 : 61 c 42.0941
61 : 67 c 47.9546
61 : 72 c 48.479
61 : 84 c 40.4072
61 : 89 c 46.4775
62 : 0 c 49.7076
62 : 0 c 49.7076
62 : 0 c 49.7076
62 : 5 c 49.8104
62 : 5 c 49.8104
62 : 27 c 45.6344
62 : 32 c 45.2082
62 : 42 c 47.7487
62 : 49 c 9.49299
62 : 57 c 47.1417
62 : 67 c 47.3331
62 : 67 c 47.3331
62 : 72 c 48.335
62 : 76 c 27.5312
62 : 83 c 13.3409
62 : 89 c 46.487
62 : 92 c 35.1904
63 : 0 c 49.7062
63 : 0 c 49.7062
63 : 0 c 49.7062
63 : 2 c 10.8365
63 : 5 c 49.4923
63 : 5 c 49.4923
63 : 10 c 22.8091
63 : 29 c 47.9639
63 : 40 c 45.2788
63 : 42 c 47.8401
63 : 56 c 45.0507
63 : 57 c 47.7038
63 : 67 c 38.7259
63 : 67 c 38.7259
63 : 72 c 48.059
63 : 89 c 46.5071
63 : 90 c 38.2374
64 : 0 c 49.7045
64 : 0 c 49.7045
64 : 0 c 49.7045
64 : 5 c 49.3371
64 : 5 c 49.3371
64 : 16 c 26.4455
64 : 27 c 46.994
64 : 29 c 47.9641
64 : 32 c 41.9634
64 : 42 c 48.2227
64 : 57 c 47.0777
64 : 70 c 29.1041
64 : 72 c 47.6296
64 : 89 c 46.54
65 : 0 c 49.7027
65 : 0 c 49.7027
65 : 0 c 49.7027
65 : 5 c 49.0314
65 : 5 c 49.0314
65 : 19 c 4.20573
65 : 27 c 46.9926
65 : 29 c 47.4746
65 : 40 c 45.2068
65 : 42 c 48.5624
65 : 47 c 27.9455
65 : 56 c 45.7051
65 : 57 c 47.0824
65 : 58 c 38.2522
65 : 66 c 14.0935
65 : 72 c 48.1372
65 : 77 c 4.158
65 : 82 c 32.4087
65 : 82 c 32.4087
65 : 84 c 43.3839
65 : 89 c 46.5922
66 : 0 c 49.7007
66 : 0 c 49.7007
66 : 0 c 49.7007
66 : 5 c 49.104
66 : 5 c 49.104
66 : 27 c 45.7514
66 : 29 c 47.5289
66 : 42 c 48.8417
66 : 57 c 47.0939
66 : 66 c 26.8673
66 : 68 c 27.0101
66 : 72 c 47.8109
66 : 79 c 43.3129
66 : 79 c 43.3129
66 : 85 c 14.5836
66 : 89 c 49.0566
66 : 92 c 34.2169
66 : 97 c 49.6226
67 : 0 c 49.6985
67 : 0 c 49.6985
67 : 5 c 49.274
67 : 5 c 49.274
67 : 29 c 47.6133
67 : 30 c 26.5685
67 : 42 c 48.9994
67 : 56 c 46.6691
67 : 57 c 47.1117
67 : 72 c 48.4646
67 : 89 c 49.052
67 : 91 c 46.4112
67 : 97 c 49.6218
68 : 0 c 49.6963
68 : 0 c 49.6963
68 : 5 c 49.3461
68 : 5 c 49.3461
68 : 27 c 38.5762
68 : 29 c 47.7036
68 : 29 c 47.7036
68 : 42 c 49.2753
68 : 56 c 46.3749
68 : 57 c 48.1317
68 : 60 c 19.7989
68 : 64 c 18.8341
68 : 67 c 49.0476
68 : 67 c 49.0476
68 : 72 c 48.8766
68 : 84 c 43.0631
68 : 85 c 15.8353
68 : 89 c 49.0424
68 : 90 c 35.1693
68 : 91 c 40.0491
69 : 0 c 49.694
69 : 0 c 49.694
69 : 3 c 16.8873
69 : 5 c 49.5608
69 : 5 c 49.5608
69 : 29 c 47.7793
69 : 29 c 47.7793
69 : 32 c 46.7966
