# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar 12 2014 - 09:55:37
#
# Loaded time stamp           : 20140312-10h23m10s754476us
#
# random seed             : 1394619790
168 : 26 c 0
168 : 32 c 0
168 : 43 c 0
170 : 5 c 0
171 : 26 c 0
172 : 14 c 0
173 : 24 c 0
174 : 82 c 0
174 : 86 c 0
175 : 57 c 0
175 : 74 c 0
176 : 9 c 0
176 : 20 c 0
176 : 25 c 0
176 : 25 c 0
176 : 60 c 0
176 : 73 c 0
176 : 74 c 0
176 : 74 c 0
176 : 89 c 0
176 : 89 c 0
176 : 93 c 0
176 : 94 c 0
177 : 71 c 0
178 : 20 c 0
178 : 79 c 0
178 : 83 c 0
179 : 1 c 0
179 : 28 c 0
180 : 20 c 0
180 : 64 c 0
180 : 90 c 0
181 : 10 c 0
181 : 10 c 0
181 : 32 c 0
181 : 37 c 0
181 : 89 c 0
182 : 90 c 0
183 : 9 c 0
183 : 46 c 0
183 : 52 c 0
183 : 90 c 0
184 : 52 c 0
184 : 62 c 0
184 : 87 c 0
184 : 94 c 0
185 : 4 c 0
185 : 29 c 0
185 : 47 c 0
185 : 62 c 0
186 : 8 c 0
186 : 19 c 0
186 : 20 c 0
188 : 2 c 0
188 : 19 c 0
188 : 26 c 0
188 : 48 c 0
188 : 50 c 0
188 : 60 c 0
188 : 63 c 0
188 : 97 c 0
189 : 98 c 0
190 : 67 c 0
191 : 5 c 0
191 : 52 c 0
191 : 72 c 0
192 : 86 c 0
193 : 5 c 0
193 : 30 c 0
193 : 39 c 0
193 : 43 c 0
193 : 54 c 0
194 : 20 c 0
194 : 86 c 0
195 : 5 c 0
196 : 20 c 0
196 : 96 c 0
196 : 96 c 0
198 : 24 c 0
199 : 20 c 0
199 : 77 die
199 : 77 lf 200
199 : 77 a 0.233209
199 : 82 c 0
201 : 9 c 0
201 : 25 c 0
201 : 25 c 0
201 : 58 c 0
201 : 60 c 0
201 : 73 c 0
201 : 74 c 0
201 : 89 c 0
201 : 89 c 0
201 : 93 c 0
201 : 94 c 0
202 : 81 c 0
203 : 74 c 0
203 : 83 c 0
204 : 26 c 0
204 : 74 c 0
204 : 79 c 0
205 : 5 c 0
205 : 57 c 0
206 : 10 c 0
206 : 32 c 0
206 : 33 c 0
206 : 60 c 0
206 : 71 c 0
206 : 89 c 0
207 : 32 c 0
207 : 52 c 0
208 : 2 c 0
208 : 54 c 0
209 : 1 c 0
209 : 52 c 0
209 : 87 c 0
209 : 94 c 0
211 : 19 c 0
211 : 64 c 0
212 : 29 c 0
213 : 9 c 0
213 : 47 c 0
213 : 48 c 0
213 : 63 c 0
213 : 94 c 0
214 : 50 c 0
215 : 28 c 0
215 : 67 c 0
215 : 98 c 0
216 : 52 c 0
216 : 62 c 0
216 : 72 c 0
216 : 90 c 0
217 : 10 c 0
217 : 62 c 0
218 : 19 c 0
218 : 26 c 0
218 : 39 c 0
218 : 96 c 0
218 : 97 c 0
220 : 30 c 0
220 : 52 c 0
220 : 95 c 0
221 : 4 c 0
221 : 62 c 0
221 : 86 c 0
222 : 60 c 0
222 : 63 c 0
223 : 4 c 0
223 : 24 c 0
224 : 82 c 0
225 : 90 c 0
226 : 4 c 0
226 : 9 c 0
226 : 25 c 0
226 : 25 c 0
226 : 60 c 0
226 : 73 c 0
226 : 74 c 0
226 : 89 c 0
226 : 89 c 0
226 : 94 c 0
227 : 81 c 0
228 : 86 c 0
229 : 93 c 0
230 : 5 c 0
231 : 32 c 0
231 : 33 c 0
231 : 74 c 0
231 : 74 c 0
231 : 83 c 0
231 : 89 c 0
232 : 52 c 0
233 : 96 c 0
234 : 52 c 0
234 : 79 c 0
234 : 87 c 0
234 : 94 c 0
235 : 54 c 0
235 : 57 c 0
236 : 2 c 0
236 : 19 c 0
236 : 58 c 0
236 : 64 c 0
238 : 1 c 0
238 : 20 c 0
238 : 29 c 0
238 : 48 c 0
238 : 58 c 0
238 : 94 c 0
239 : 71 c 0
240 : 50 c 0
240 : 67 c 0
241 : 10 c 0
241 : 47 c 0
241 : 52 c 0
241 : 72 c 0
241 : 90 c 0
242 : 9 c 0
242 : 10 c 0
242 : 98 c 0
245 : 60 c 0
245 : 63 c 0
245 : 90 c 0
245 : 95 c 0
246 : 86 c 0
247 : 4 c 0
247 : 30 c 0
247 : 60 c 0
248 : 24 c 0
248 : 52 c 0
248 : 58 c 0
248 : 97 c 0
249 : 8 c 0
249 : 26 c 0
249 : 62 c 0
249 : 63 c 0
251 : 9 c 0
251 : 25 c 0
251 : 25 c 0
251 : 60 c 0
251 : 73 c 0
251 : 74 c 0
251 : 89 c 0
251 : 89 c 0
251 : 94 c 0
252 : 19 c 0
252 : 81 c 0
253 : 54 c 0
254 : 26 c 0
255 : 5 c 0
255 : 45 c 0
256 : 32 c 0
256 : 33 c 0
256 : 58 c 0
256 : 89 c 0
258 : 74 c 0
259 : 52 c 0
259 : 74 c 0
259 : 83 c 0
259 : 87 c 0
260 : 90 c 0
261 : 19 c 0
261 : 20 c 0
261 : 28 c 0
261 : 64 c 0
263 : 32 c 0
263 : 48 c 0
263 : 94 c 0
265 : 29 c 0
265 : 50 c 0
265 : 57 c 0
265 : 67 c 0
266 : 10 c 0
266 : 58 c 0
266 : 72 c 0
266 : 79 c 0
267 : 10 c 0
268 : 1 c 0
268 : 47 c 0
269 : 26 c 0
269 : 98 c 0
271 : 9 c 0
273 : 24 c 0
274 : 8 c 0
274 : 30 c 0
274 : 58 c 0
276 : 9 c 0
276 : 60 c 0
276 : 62 c 0
276 : 73 c 0
276 : 74 c 0
276 : 86 c 0
276 : 89 c 0
276 : 89 c 0
277 : 4 c 0
277 : 19 c 0
277 : 81 c 0
277 : 97 c 0
278 : 2 c 0
278 : 25 c 0
278 : 25 c 0
278 : 71 c 0
280 : 8 c 0
280 : 60 c 0
281 : 4 c 0
281 : 32 c 0
281 : 37 c 0
281 : 54 c 0
281 : 63 c 0
281 : 89 c 0
282 : 90 c 0
283 : 30 c 0
283 : 52 c 0
283 : 94 c 0
284 : 58 c 0
284 : 60 c 0
284 : 87 c 0
286 : 19 c 0
286 : 64 c 0
286 : 74 c 0
286 : 74 c 0
287 : 16 c 0
287 : 39 c 0
287 : 83 c 0
288 : 20 c 0
288 : 48 c 0
288 : 94 c 0
289 : 2 c 0
289 : 5 c 0
290 : 50 c 0
290 : 67 c 0
291 : 29 c 0
291 : 58 c 0
291 : 72 c 0
291 : 90 c 0
293 : 10 c 0
293 : 45 c 0
294 : 16 c 0
294 : 34 c 0
295 : 20 c 0
296 : 47 c 0
296 : 57 c 0
296 : 98 c 0
298 : 1 c 0
298 : 24 c 0
299 : 30 c 0
299 : 32 c 0
299 : 68 die
299 : 68 lf 300
299 : 68 a 0.16519
300 : 28 c 0
300 : 58 c 0
301 : 9 c 0
301 : 9 c 0
301 : 60 c 0
301 : 62 c 0
301 : 73 c 0
301 : 74 c 0
301 : 89 c 0
301 : 89 c 0
302 : 26 c 0
302 : 52 c 0
302 : 81 c 0
303 : 54 c 0
303 : 71 c 0
303 : 86 c 0
303 : 86 c 0
304 : 25 c 0
304 : 52 c 0
304 : 60 c 0
304 : 90 c 0
305 : 25 c 0
305 : 60 c 0
306 : 19 c 0
306 : 32 c 0
306 : 37 c 0
306 : 59 c 0
306 : 89 c 0
307 : 16 c 0
307 : 97 c 0
308 : 52 c 0
308 : 94 c 0
309 : 58 c 0
309 : 87 c 0
310 : 24 c 0
311 : 64 c 0
313 : 48 c 0
313 : 94 c 0
314 : 45 c 0
314 : 74 c 0
314 : 74 c 0
315 : 50 c 0
315 : 67 c 0
315 : 83 c 0
316 : 19 c 0
316 : 58 c 0
316 : 72 c 0
317 : 90 c 0
318 : 10 c 0
318 : 20 c 0
318 : 29 c 0
320 : 63 c 0
320 : 71 c 0
321 : 2 c 0
321 : 54 c 0
323 : 24 c 0
323 : 60 c 0
324 : 8 c 0
324 : 30 c 0
324 : 32 c 0
324 : 47 c 0
324 : 58 c 0
324 : 98 c 0
325 : 10 c 0
326 : 2 c 0
326 : 9 c 0
326 : 57 c 0
326 : 60 c 0
326 : 62 c 0
326 : 73 c 0
326 : 74 c 0
326 : 89 c 0
327 : 1 c 0
327 : 52 c 0
327 : 81 c 0
327 : 81 c 0
328 : 2 c 0
328 : 26 c 0
328 : 45 c 0
328 : 89 c 0
329 : 52 c 0
329 : 54 c 0
330 : 8 c 0
331 : 9 c 0
331 : 25 c 0
331 : 32 c 0
331 : 37 c 0
331 : 59 c 0
331 : 71 c 0
331 : 89 c 0
332 : 25 c 0
332 : 39 c 0
333 : 52 c 0
333 : 58 c 0
333 : 94 c 0
334 : 20 c 0
334 : 87 c 0
335 : 16 c 0
336 : 19 c 0
336 : 64 c 0
337 : 16 c 0
337 : 28 c 0
338 : 16 c 0
338 : 48 c 0
338 : 54 c 0
338 : 94 c 0
339 : 24 c 0
339 : 60 c 0
340 : 50 c 0
340 : 67 c 0
341 : 72 c 0
341 : 74 c 0
341 : 74 c 0
342 : 16 c 0
342 : 20 c 0
342 : 26 c 0
343 : 60 c 0
343 : 83 c 0
344 : 90 c 0
345 : 2 c 0
345 : 19 c 0
345 : 26 c 0
345 : 29 c 0
345 : 45 c 0
345 : 58 c 0
347 : 19 c 0
347 : 26 c 0
348 : 60 c 0
348 : 63 c 0
349 : 30 c 0
350 : 10 c 0
350 : 32 c 0
350 : 58 c 0
351 : 9 c 0
351 : 16 c 0
351 : 16 c 0
351 : 20 c 0
351 : 57 c 0
351 : 60 c 0
351 : 62 c 0
351 : 73 c 0
351 : 74 c 0
351 : 86 c 0
351 : 89 c 0
351 : 98 c 0
352 : 47 c 0
352 : 52 c 0
352 : 81 c 0
354 : 52 c 0
355 : 89 c 0
355 : 90 c 0
356 : 16 c 0
356 : 32 c 0
356 : 37 c 0
356 : 59 c 0
356 : 71 c 0
356 : 89 c 0
357 : 1 c 0
357 : 39 c 0
357 : 54 c 0
358 : 25 c 0
358 : 26 c 0
358 : 32 c 0
358 : 52 c 0
358 : 94 c 0
359 : 25 c 0
359 : 58 c 0
359 : 87 c 0
360 : 19 c 0
360 : 28 c 0
360 : 45 c 0
361 : 9 c 0
361 : 24 c 0
361 : 64 c 0
363 : 48 c 0
363 : 94 c 0
364 : 5 c 0
364 : 60 c 0
365 : 50 c 0
365 : 67 c 0
365 : 90 c 0
366 : 72 c 0
367 : 2 c 0
367 : 58 c 0
368 : 19 c 0
368 : 54 c 0
368 : 95 c 0
369 : 74 c 0
369 : 74 c 0
370 : 4 c 0
370 : 16 c 0
371 : 29 c 0
371 : 52 c 0
371 : 83 c 0
372 : 2 c 0
372 : 24 c 0
372 : 57 c 0
372 : 62 c 0
374 : 30 c 0
375 : 10 c 0
375 : 28 c 0
375 : 32 c 0
375 : 90 c 0
376 : 4 c 0
376 : 9 c 0
376 : 19 c 0
376 : 57 c 0
376 : 58 c 0
376 : 60 c 0
376 : 73 c 0
376 : 74 c 0
376 : 89 c 0
377 : 52 c 0
377 : 81 c 0
378 : 26 c 0
379 : 20 c 0
379 : 45 c 0
379 : 47 c 0
379 : 52 c 0
379 : 81 c 0
379 : 86 c 0
379 : 98 c 0
380 : 86 c 0
380 : 89 c 0
381 : 32 c 0
381 : 37 c 0
381 : 54 c 0
381 : 58 c 0
381 : 59 c 0
381 : 71 c 0
381 : 89 c 0
382 : 19 c 0
382 : 60 c 0
383 : 60 c 0
383 : 94 c 0
384 : 87 c 0
385 : 25 c 0
386 : 25 c 0
386 : 64 c 0
387 : 34 c 0
388 : 48 c 0
388 : 58 c 0
390 : 50 c 0
390 : 67 c 0
391 : 9 c 0
391 : 26 c 0
391 : 72 c 0
391 : 94 c 0
392 : 2 c 0
392 : 19 c 0
393 : 20 c 0
393 : 95 c 0
395 : 28 c 0
396 : 28 c 0
396 : 52 c 0
397 : 20 c 0
397 : 54 c 0
397 : 74 c 0
397 : 74 c 0
398 : 29 c 0
398 : 32 c 0
398 : 58 c 0
398 : 60 c 0
399 : 30 c 0
399 : 33 die
399 : 33 lf 400
399 : 33 a 0.138468
399 : 83 c 0
399 : 86 c 0
399 : 1 lf 400
399 : 1 a 0.0801656
399 : 1 E 350 DE 250 GenomeLS 50
399 : 1 t 39 s 0.135
399 : 1 use 0.562923 -0.683672 0.368525 0.606445 1.043520 -0.441140 0.229767 0.589580 -0.129695 -0.521606 0.887656 -1.014306 -0.294493 -0.937576 0.000258 -0.913508 -0.565284 -0.422177 -0.317277 -0.626989 -0.831177 0.347405 0.038882 -1.181796 -1.003865 -0.017045 0.436177 -0.172582 -0.524581 -0.481286 -0.303040 -1.087111 0.201130 0.733556 -0.432105 0.825687 -0.168581 0.813686 0.517288 -0.405165 -0.523954 -0.890314 0.585131 -0.109627 -0.573273 -0.499381 1.019467 0.072025 0.746027 -0.498873 0.632962 -0.670640 -0.819737 0.703704 -0.760704 0.326701 -0.304390 -0.619207 0.936500 -0.004002 -0.094906 -0.510145 -1.052812 -0.032957 -0.820702 -0.481183 -0.450617 0.948699 0.520805 -0.147901 0.012228 -0.317294 0.233081 -0.445987 0.583770 0.640912 -0.023929 0.741368 -0.306193 0.726673 -0.695912 0.022003 -0.252533 
