# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar 12 2014 - 10:47:09
#
# Loaded time stamp           : 20140312-11h45m39s460252us
#
# random seed             : 1394624739
49 : 44 c 0
49 : 66 c 0
49 : 79 c 0
49 : Agent Points Created 0
50 : 5 c 0
50 : 10 c 0
50 : 20 c 0
50 : Agent Points Created 0
51 : 1 c 0
51 : 2 c 0
51 : 9 c 0
51 : 25 c 0
51 : 30 c 0
51 : 34 c 0
51 : 38 c 0
51 : 39 c 0
51 : 87 c 0
51 : 88 c 0
51 : 89 c 0
51 : 98 c 0
51 : Agent Points Created 0
52 : 19 c 0
52 : 32 c 0
52 : 52 c 0
52 : Agent Points Created 0
53 : 48 c 0
53 : 57 c 0
53 : Agent Points Created 0
54 : 31 c 0
54 : 42 c 0
54 : 54 c 0
54 : Agent Points Created 0
55 : 0 c 0
55 : 3 c 0
55 : 44 c 0
55 : Agent Points Created 0
56 : 3 c 0
56 : 16 c 0
56 : 30 c 0
56 : 68 c 0
56 : Agent Points Created 0
57 : 19 c 0
57 : 20 c 0
57 : 40 c 0
57 : 74 c 0
57 : 75 c 0
57 : 89 c 0
57 : Agent Points Created 0
58 : 10 c 0
58 : 20 c 0
58 : Agent Points Created 0
59 : 7 c 0
59 : 88 c 0
59 : Agent Points Created 0
60 : 13 c 0
60 : 42 c 0
60 : 47 c 0
60 : 73 c 0
60 : 77 c 0
60 : 78 c 0
60 : 96 c 0
60 : Agent Points Created 0
61 : 31 c 0
61 : 71 c 0
61 : Agent Points Created 0
62 : 9 c 0
62 : 11 c 0
62 : 46 c 0
62 : Agent Points Created 0
63 : 16 c 0
63 : 19 c 0
63 : 44 c 0
63 : 63 c 0
63 : Agent Points Created 0
64 : 2 c 0
64 : 28 c 0
64 : 45 c 0
64 : 51 c 0
64 : Agent Points Created 0
65 : 6 c 0
65 : 12 c 0
65 : 13 c 0
65 : 19 c 0
65 : Agent Points Created 0
66 : 10 c 0
66 : 94 c 0
66 : Agent Points Created 0
67 : 4 c 0
67 : Agent Points Created 0
68 : 42 c 0
68 : Agent Points Created 0
69 : 6 c 0
69 : 66 c 0
69 : Agent Points Created 0
70 : 9 c 0
70 : 13 c 0
70 : 55 c 0
70 : 62 c 0
70 : 71 c 0
70 : 83 c 0
70 : Agent Points Created 0
71 : 10 c 0
71 : 20 c 0
71 : 69 c 0
71 : 76 c 0
71 : Agent Points Created 0
72 : 66 c 0
72 : Agent Points Created 0
73 : 55 c 0
73 : 99 c 0
73 : Agent Points Created 0
74 : 44 c 0
74 : 54 c 0
74 : 56 c 0
74 : 60 c 0
74 : 66 c 0
74 : 75 c 0
74 : 79 c 0
74 : Agent Points Created 0
75 : 5 c 0
75 : 46 c 0
75 : 58 c 0
75 : 92 c 0
75 : Agent Points Created 0
76 : 1 c 0
76 : 20 c 0
76 : 47 c 0
76 : 80 c 0
76 : 87 c 0
76 : 89 c 0
76 : 98 c 0
76 : Agent Points Created 0
77 : 0 c 0
77 : 10 c 0
77 : 52 c 0
77 : 54 c 0
77 : 64 c 0
77 : Agent Points Created 0
78 : 34 c 0
78 : 57 c 0
78 : 59 c 0
78 : Agent Points Created 0
79 : 32 c 0
79 : 56 c 0
79 : 86 c 0
79 : Agent Points Created 0
80 : 46 c 0
80 : 63 c 0
80 : 81 c 0
80 : Agent Points Created 0
81 : 46 c 0
81 : 47 c 0
81 : 51 c 0
81 : 68 c 0
81 : Agent Points Created 0
82 : 19 c 0
82 : 40 c 0
82 : 71 c 0
82 : 75 c 0
82 : 89 c 0
82 : Agent Points Created 0
83 : 74 c 0
83 : 86 c 0
83 : Agent Points Created 0
84 : 7 c 0
84 : 20 c 0
84 : 46 c 0
84 : 88 c 0
84 : Agent Points Created 0
85 : 10 c 0
85 : 13 c 0
85 : 42 c 0
85 : 47 c 0
85 : 77 c 0
85 : 78 c 0
85 : Agent Points Created 0
86 : 31 c 0
86 : 44 c 0
86 : Agent Points Created 0
87 : 9 c 0
87 : 54 c 0
87 : 60 c 0
87 : 71 c 0
87 : Agent Points Created 0
88 : 16 c 0
88 : Agent Points Created 0
89 : 9 c 0
89 : 12 c 0
89 : 28 c 0
89 : 72 c 0
89 : 73 c 0
89 : 84 c 0
89 : 88 c 0
89 : Agent Points Created 0
90 : 6 c 0
90 : 12 c 0
90 : 13 c 0
90 : 42 c 0
90 : 63 c 0
90 : 88 c 0
90 : Agent Points Created 0
91 : Agent Points Created 0
92 : 4 c 0
92 : 30 c 0
92 : 38 c 0
92 : Agent Points Created 0
93 : 45 c 0
93 : Agent Points Created 0
94 : 16 c 0
94 : Agent Points Created 0
95 : 9 c 0
95 : 13 c 0
95 : 44 c 0
95 : 55 c 0
95 : 62 c 0
95 : 90 c 0
95 : Agent Points Created 0
96 : 10 c 0
96 : 19 c 0
96 : 76 c 0
96 : 92 c 0
96 : Agent Points Created 0
97 : Agent Points Created 0
98 : 19 c 0
98 : 50 c 0
98 : 55 c 0
98 : Agent Points Created 0
99 : 8 die
99 : 8 lf 100
99 : 8 a 0.495569
99 : 15 die
99 : 15 lf 100
99 : 15 a 0.0874534
99 : 18 die
99 : 18 lf 100
99 : 18 a 0.0583022
99 : 21 die
99 : 21 lf 100
99 : 21 a 0.874534
99 : 33 die
99 : 33 lf 100
99 : 33 a 0.408116
99 : 35 die
99 : 35 lf 100
99 : 35 a 0.699627
99 : 36 die
99 : 36 lf 100
99 : 36 a 0.0874534
99 : 43 die
99 : 43 lf 100
99 : 43 a 0.437267
99 : 49 die
99 : 49 lf 100
99 : 49 a 0.378965
99 : 51 c 0
99 : 65 die
99 : 65 lf 100
99 : 65 a 0.174907
99 : 66 c 0
99 : 70 die
99 : 70 lf 100
99 : 70 a 0.145756
99 : 79 c 0
99 : 85 die
99 : 85 lf 100
99 : 85 a 0.437267
99 : 91 die
99 : 91 lf 100
99 : 91 a 0.495569
99 : 93 die
99 : 93 lf 100
99 : 93 a 0.291511
99 : 95 die
99 : 95 lf 100
99 : 95 a 0.204058
99 : 97 die
99 : 97 lf 100
99 : 97 a 0.466418
99 : Agent Points Created 0
100 : 54 c 0
100 : 92 c 0
100 : Agent Points Created 0
101 : 19 c 0
101 : 42 c 0
101 : 44 c 0
101 : 54 c 0
101 : 60 c 0
101 : 87 c 0
101 : 89 c 0
101 : 98 c 0
101 : Agent Points Created 0
102 : 0 c 0
102 : 10 c 0
102 : 46 c 0
102 : 52 c 0
102 : 64 c 0
102 : Agent Points Created 0
103 : 57 c 0
103 : 99 c 0
103 : Agent Points Created 0
104 : 30 c 0
104 : Agent Points Created 0
105 : 71 c 0
105 : Agent Points Created 0
106 : 32 c 0
106 : 51 c 0
106 : 68 c 0
106 : 69 c 0
106 : Agent Points Created 0
107 : 40 c 0
107 : 47 c 0
107 : 48 c 0
107 : 63 c 0
107 : 66 c 0
107 : 96 c 0
107 : Agent Points Created 0
108 : 56 c 0
108 : Agent Points Created 0
109 : 0 c 0
109 : 7 c 0
109 : 20 c 0
109 : 74 c 0
109 : 88 c 0
109 : Agent Points Created 0
110 : 1 c 0
110 : 10 c 0
110 : 13 c 0
110 : 77 c 0
110 : Agent Points Created 0
111 : 31 c 0
111 : 58 c 0
111 : Agent Points Created 0
112 : 60 c 0
112 : 75 c 0
112 : 80 c 0
112 : 86 c 0
112 : Agent Points Created 0
113 : Agent Points Created 0
114 : 6 c 0
114 : 28 c 0
114 : 46 c 0
114 : 46 c 0
114 : 84 c 0
114 : 88 c 0
114 : Agent Points Created 0
115 : 13 c 0
115 : Agent Points Created 0
116 : 54 c 0
116 : 80 c 0
116 : Agent Points Created 0
117 : 4 c 0
117 : 63 c 0
117 : Agent Points Created 0
118 : 9 c 0
118 : 10 c 0
118 : 30 c 0
118 : Agent Points Created 0
119 : 16 c 0
119 : 42 c 0
119 : 73 c 0
119 : 88 c 0
119 : Agent Points Created 0
120 : 9 c 0
120 : 46 c 0
120 : 55 c 0
120 : 62 c 0
120 : 90 c 0
120 : Agent Points Created 0
121 : 19 c 0
121 : 76 c 0
121 : Agent Points Created 0
122 : 63 c 0
122 : 71 c 0
122 : Agent Points Created 0
123 : 13 c 0
123 : 42 c 0
123 : 54 c 0
123 : 55 c 0
123 : 56 c 0
123 : 63 c 0
123 : 72 c 0
123 : 72 c 0
123 : Agent Points Created 0
124 : 47 c 0
124 : 54 c 0
124 : 66 c 0
124 : 79 c 0
124 : 84 c 0
124 : Agent Points Created 0
125 : Agent Points Created 0
126 : 54 c 0
126 : 87 c 0
126 : 89 c 0
126 : 98 c 0
126 : Agent Points Created 0
127 : 0 c 0
127 : 52 c 0
127 : 60 c 0
127 : 64 c 0
127 : Agent Points Created 0
128 : 9 c 0
128 : 45 c 0
128 : 50 c 0
128 : 57 c 0
128 : 66 c 0
128 : Agent Points Created 0
129 : 30 c 0
129 : 80 c 0
129 : Agent Points Created 0
130 : 44 c 0
130 : 46 c 0
130 : 72 c 0
130 : 75 c 0
130 : Agent Points Created 0
131 : Agent Points Created 0
132 : 32 c 0
132 : 42 c 0
132 : 46 c 0
132 : 47 c 0
132 : Agent Points Created 0
133 : 10 c 0
133 : Agent Points Created 0
134 : 20 c 0
134 : 88 c 0
134 : 96 c 0
134 : 99 c 0
134 : Agent Points Created 0
135 : 13 c 0
135 : 51 c 0
135 : 74 c 0
135 : 77 c 0
135 : 78 c 0
135 : Agent Points Created 0
136 : 31 c 0
136 : 38 c 0
136 : 48 c 0
136 : Agent Points Created 0
137 : 40 c 0
137 : 75 c 0
137 : Agent Points Created 0
138 : 66 c 0
138 : 92 c 0
138 : Agent Points Created 0
139 : 28 c 0
139 : 60 c 0
139 : 62 c 0
139 : 84 c 0
139 : Agent Points Created 0
140 : 13 c 0
140 : 51 c 0
140 : 69 c 0
140 : Agent Points Created 0
141 : 11 c 0
141 : 19 c 0
141 : Agent Points Created 0
142 : 4 c 0
142 : 12 c 0
142 : 19 c 0
142 : 44 c 0
142 : 99 c 0
142 : Agent Points Created 0
143 : 9 c 0
143 : 30 c 0
143 : 89 c 0
143 : Agent Points Created 0
144 : 54 c 0
144 : Agent Points Created 0
145 : 19 c 0
145 : 55 c 0
145 : 90 c 0
145 : Agent Points Created 0
146 : 58 c 0
146 : 62 c 0
146 : 76 c 0
146 : 88 c 0
146 : Agent Points Created 0
147 : Agent Points Created 0
148 : 55 c 0
148 : 72 c 0
148 : 72 c 0
148 : 73 c 0
148 : Agent Points Created 0
149 : 13 c 0
149 : 14 die
149 : 14 lf 150
149 : 14 a 0.233209
149 : 19 c 0
149 : 22 die
149 : 22 lf 150
149 : 22 a 0.233209
149 : 23 die
149 : 23 lf 150
149 : 23 a 0.174907
149 : 41 die
149 : 41 lf 150
149 : 41 a 0.0583022
149 : 61 die
149 : 61 lf 150
149 : 61 a 0.174907
149 : 67 die
149 : 67 lf 150
149 : 67 a 0.408116
149 : 79 c 0
149 : 81 c 0
149 : 82 die
149 : 82 lf 150
149 : 82 a 0.174907
149 : Agent Points Created 0
150 : 10 c 0
150 : 63 c 0
150 : Agent Points Created 0
151 : 87 c 0
151 : 98 c 0
151 : Agent Points Created 0
152 : 0 c 0
152 : 52 c 0
152 : 60 c 0
152 : 64 c 0
152 : Agent Points Created 0
153 : 9 c 0
153 : 30 c 0
153 : 54 c 0
153 : 57 c 0
153 : 66 c 0
153 : Agent Points Created 0
154 : 9 c 0
154 : 42 c 0
154 : 45 c 0
154 : Agent Points Created 0
155 : 19 c 0
155 : 44 c 0
155 : 50 c 0
155 : 56 c 0
155 : 75 c 0
155 : Agent Points Created 0
156 : 10 c 0
156 : 42 c 0
156 : 51 c 0
156 : 56 c 0
156 : Agent Points Created 0
157 : 1 c 0
157 : 47 c 0
157 : Agent Points Created 0
158 : 68 c 0
158 : 71 c 0
158 : 92 c 0
158 : Agent Points Created 0
159 : 12 c 0
159 : 20 c 0
159 : 32 c 0
159 : 88 c 0
159 : Agent Points Created 0
160 : 13 c 0
160 : 44 c 0
160 : 51 c 0
160 : 63 c 0
160 : 72 c 0
160 : 77 c 0
160 : 89 c 0
160 : Agent Points Created 0
161 : 74 c 0
161 : Agent Points Created 0
162 : 75 c 0
162 : Agent Points Created 0
163 : 0 c 0
163 : 66 c 0
163 : Agent Points Created 0
164 : 28 c 0
164 : Agent Points Created 0
165 : 13 c 0
165 : 44 c 0
165 : 69 c 0
165 : 84 c 0
165 : Agent Points Created 0
166 : 31 c 0
166 : 38 c 0
166 : 42 c 0
166 : 44 c 0
166 : 47 c 0
166 : 48 c 0
166 : Agent Points Created 0
167 : 4 c 0
167 : 60 c 0
167 : 75 c 0
167 : Agent Points Created 0
168 : 30 c 0
168 : 80 c 0
168 : Agent Points Created 0
169 : 40 c 0
169 : 78 c 0
169 : 99 c 0
169 : Agent Points Created 0
170 : 55 c 0
170 : 62 c 0
170 : Agent Points Created 0
171 : 44 c 0
171 : Agent Points Created 0
172 : 88 c 0
172 : Agent Points Created 0
173 : 55 c 0
173 : 66 c 0
173 : 72 c 0
173 : Agent Points Created 0
174 : 79 c 0
174 : 81 c 0
174 : Agent Points Created 0
175 : Agent Points Created 0
176 : 11 c 0
176 : 63 c 0
176 : 87 c 0
176 : 92 c 0
176 : 98 c 0
176 : Agent Points Created 0
177 : 0 c 0
177 : 9 c 0
177 : 31 c 0
177 : 52 c 0
177 : 54 c 0
177 : 60 c 0
177 : 96 c 0
177 : Agent Points Created 0
178 : 57 c 0
178 : 66 c 0
178 : 72 c 0
178 : 73 c 0
178 : 80 c 0
178 : Agent Points Created 0
179 : 9 c 0
179 : 19 c 0
179 : 92 c 0
179 : Agent Points Created 0
180 : 89 c 0
180 : Agent Points Created 0
181 : 30 c 0
181 : 75 c 0
181 : Agent Points Created 0
182 : 58 c 0
182 : Agent Points Created 0
183 : 50 c 0
183 : 92 c 0
183 : Agent Points Created 0
184 : 12 c 0
184 : 20 c 0
184 : 78 c 0
184 : Agent Points Created 0
185 : 13 c 0
185 : 32 c 0
185 : 64 c 0
185 : 64 c 0
185 : 77 c 0
185 : 89 c 0
185 : Agent Points Created 0
186 : 4 c 0
186 : 9 c 0
186 : 12 c 0
186 : Agent Points Created 0
187 : 6 c 0
187 : 42 c 0
187 : 63 c 0
187 : 74 c 0
187 : Agent Points Created 0
188 : 88 c 0
188 : Agent Points Created 0
189 : 28 c 0
189 : Agent Points Created 0
190 : 6 c 0
190 : 13 c 0
190 : 77 c 0
190 : Agent Points Created 0
191 : 19 c 0
191 : 31 c 0
191 : 38 c 0
191 : 48 c 0
191 : 56 c 0
191 : 90 c 0
191 : Agent Points Created 0
192 : 6 c 0
192 : 42 c 0
192 : 60 c 0
192 : 75 c 0
192 : Agent Points Created 0
193 : 51 c 0
193 : 56 c 0
193 : 69 c 0
193 : Agent Points Created 0
194 : 6 c 0
194 : 10 c 0
194 : 63 c 0
194 : 63 c 0
194 : 78 c 0
194 : Agent Points Created 0
195 : 19 c 0
195 : 30 c 0
195 : 55 c 0
195 : 62 c 0
195 : Agent Points Created 0
196 : 72 c 0
196 : Agent Points Created 0
197 : 47 c 0
197 : 68 c 0
197 : 68 c 0
197 : Agent Points Created 0
198 : 4 c 0
198 : 44 c 0
198 : 55 c 0
198 : Agent Points Created 0
199 : 30 c 0
199 : 37 die
199 : 37 lf 200
199 : 37 a 0.306087
199 : 47 c 0
199 : 71 c 0
199 : 79 c 0
199 : 96 c 0
199 : Agent Points Created 0
200 : Agent Points Created 0
201 : 87 c 0
201 : 98 c 0
201 : Agent Points Created 0
202 : 0 c 0
202 : 9 c 0
202 : 42 c 0
202 : 54 c 0
202 : 60 c 0
202 : 72 c 0
202 : Agent Points Created 0
203 : 57 c 0
203 : 66 c 0
203 : 71 c 0
203 : 75 c 0
203 : Agent Points Created 0
204 : Agent Points Created 0
205 : 56 c 0
205 : 76 c 0
205 : Agent Points Created 0
206 : 9 c 0
206 : Agent Points Created 0
207 : 96 c 0
207 : Agent Points Created 0
208 : 50 c 0
208 : 72 c 0
208 : 73 c 0
208 : 92 c 0
208 : Agent Points Created 0
209 : 6 c 0
209 : 12 c 0
209 : 20 c 0
209 : 78 c 0
209 : 92 c 0
209 : Agent Points Created 0
210 : 13 c 0
210 : 19 c 0
210 : 30 c 0
210 : 89 c 0
210 : 96 c 0
210 : Agent Points Created 0
211 : 9 c 0
211 : 46 c 0
211 : 52 c 0
211 : 64 c 0
211 : 92 c 0
211 : Agent Points Created 0
212 : 4 c 0
212 : 32 c 0
212 : 48 c 0
212 : Agent Points Created 0
213 : 9 c 0
213 : 63 c 0
213 : 64 c 0
213 : 72 c 0
213 : 74 c 0
213 : Agent Points Created 0
214 : 28 c 0
214 : Agent Points Created 0
215 : 0 c 0
215 : 13 c 0
215 : Agent Points Created 0
216 : 31 c 0
216 : 38 c 0
216 : 46 c 0
216 : 89 c 0
216 : Agent Points Created 0
217 : 44 c 0
217 : 75 c 0
217 : 88 c 0
217 : Agent Points Created 0
218 : 58 c 0
218 : 60 c 0
218 : 69 c 0
218 : Agent Points Created 0
219 : 1 c 0
219 : 10 c 0
219 : 30 c 0
219 : 66 c 0
219 : Agent Points Created 0
220 : 48 c 0
220 : 55 c 0
220 : 62 c 0
220 : 81 c 0
220 : Agent Points Created 0
221 : Agent Points Created 0
222 : Agent Points Created 0
223 : 55 c 0
223 : 63 c 0
223 : Agent Points Created 0
224 : 42 c 0
224 : 79 c 0
224 : 84 c 0
224 : Agent Points Created 0
225 : 12 c 0
225 : 60 c 0
225 : Agent Points Created 0
226 : 87 c 0
226 : 98 c 0
226 : Agent Points Created 0
227 : 0 c 0
227 : 9 c 0
227 : 46 c 0
227 : 54 c 0
227 : Agent Points Created 0
228 : 57 c 0
228 : 60 c 0
228 : 66 c 0
228 : Agent Points Created 0
229 : 42 c 0
229 : 80 c 0
229 : Agent Points Created 0
230 : 7 c 0
230 : Agent Points Created 0
231 : 96 c 0
231 : Agent Points Created 0
232 : Agent Points Created 0
233 : 50 c 0
233 : 68 c 0
233 : 96 c 0
233 : Agent Points Created 0
234 : 20 c 0
234 : 72 c 0
234 : 75 c 0
234 : 78 c 0
234 : Agent Points Created 0
235 : 13 c 0
235 : 89 c 0
235 : Agent Points Created 0
236 : 64 c 0
236 : 84 c 0
236 : Agent Points Created 0
237 : 44 c 0
237 : 73 c 0
237 : 88 c 0
237 : Agent Points Created 0
238 : 9 c 0
238 : 19 c 0
238 : 31 c 0
238 : 48 c 0
238 : 68 c 0
238 : 88 c 0
238 : Agent Points Created 0
239 : 28 c 0
239 : 32 c 0
239 : 42 c 0
239 : 56 c 0
239 : 63 c 0
239 : 74 c 0
239 : Agent Points Created 0
240 : 13 c 0
240 : 64 c 0
240 : Agent Points Created 0
241 : 19 c 0
241 : 38 c 0
241 : 48 c 0
241 : 89 c 0
241 : Agent Points Created 0
242 : 9 c 0
242 : 44 c 0
242 : 75 c 0
242 : Agent Points Created 0
243 : 19 c 0
243 : 19 c 0
243 : 40 c 0
243 : 66 c 0
243 : 69 c 0
243 : 72 c 0
243 : Agent Points Created 0
244 : 1 c 0
244 : 10 c 0
244 : 12 c 0
244 : 60 c 0
244 : 88 c 0
244 : Agent Points Created 0
245 : 30 c 0
245 : 55 c 0
245 : 81 c 0
245 : Agent Points Created 0
246 : 46 c 0
246 : 47 c 0
246 : Agent Points Created 0
247 : 4 c 0
247 : 31 c 0
247 : 46 c 0
247 : 72 c 0
247 : 92 c 0
247 : Agent Points Created 0
248 : 55 c 0
248 : 63 c 0
248 : 90 c 0
248 : Agent Points Created 0
249 : 5 die
249 : 5 lf 250
249 : 5 a 0.26819
249 : 11 die
249 : 11 lf 250
249 : 11 a 1.27099
249 : 25 die
249 : 25 lf 250
249 : 25 a 0.139925
249 : 27 die
249 : 27 lf 250
249 : 27 a 0.0932836
249 : 44 c 0
249 : 59 die
249 : 59 lf 250
249 : 59 a 0.326493
249 : 79 c 0
249 : 83 die
249 : 83 lf 250
249 : 83 a 0.163246
249 : Agent Points Created 0
250 : 19 c 0
250 : Agent Points Created 0
251 : 52 c 0
251 : 60 c 0
251 : 87 c 0
251 : Agent Points Created 0
252 : 0 c 0
252 : 9 c 0
252 : 54 c 0
252 : 56 c 0
252 : Agent Points Created 0
253 : 57 c 0
253 : Agent Points Created 0
254 : 13 c 0
254 : 45 c 0
254 : Agent Points Created 0
255 : 60 c 0
255 : 80 c 0
255 : Agent Points Created 0
256 : 4 c 0
256 : 30 c 0
256 : 44 c 0
256 : 47 c 0
256 : Agent Points Created 0
257 : 19 c 0
257 : 63 c 0
257 : Agent Points Created 0
258 : 50 c 0
258 : 68 c 0
258 : 80 c 0
258 : Agent Points Created 0
259 : 4 c 0
259 : 20 c 0
259 : 68 c 0
259 : 75 c 0
259 : 78 c 0
259 : Agent Points Created 0
260 : 13 c 0
