# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar 13 2014 - 15:46:41
#
# Loaded time stamp           : 20140314-14h14m06s021746us
#
# random seed             : 1394806446
60 : Agent Points Created 0
61 : 3 c 0
61 : 57 c 0
61 : 93 c 0
61 : Agent Points Created 0
62 : 9 c 0
62 : 26 c 0
62 : 60 c 0
62 : 69 c 0
62 : Agent Points Created 0
63 : Agent Points Created 0
64 : 26 c 0
64 : 48 c 0
64 : Agent Points Created 0
65 : 60 c 0
65 : 60 c 0
65 : Agent Points Created 0
66 : 0 c 0
66 : 47 c 0
66 : 93 c 0
66 : Agent Points Created 0
67 : 17 c 0
67 : 23 c 0
67 : 57 c 0
67 : 66 c 0
67 : 80 c 0
67 : 93 c 0
67 : 94 c 0
67 : Agent Points Created 0
68 : 23 c 0
68 : 50 c 0
68 : 51 c 0
68 : Agent Points Created 0
69 : 22 c 0
69 : 36 c 0
69 : 48 c 0
69 : 52 c 0
69 : 72 c 0
69 : 93 c 0
69 : Agent Points Created 0
70 : 7 c 0
70 : 85 c 0
70 : Agent Points Created 0
71 : 0 c 0
71 : Agent Points Created 0
72 : 10 c 0
72 : 40 die
72 : 40 lf 73
72 : 40 a 0.878527
72 : 65 c 0
72 : 72 c 0
72 : Agent Points Created 0
73 : 93 c 0
73 : Agent Points Created 0
74 : 65 c 0
74 : Agent Points Created 0
75 : 92 c 0
75 : Agent Points Created 0
76 : 26 c 0
76 : 41 c 0
76 : 41 c 0
76 : 41 c 0
76 : 45 c 0
76 : 46 c 0
76 : 49 c 0
76 : 60 c 0
76 : 60 c 0
76 : 69 c 0
76 : 75 c 0
76 : 87 c 0
76 : 88 c 0
76 : 96 c 0
76 : 98 c 0
76 : Agent Points Created 0
77 : 46 c 0
77 : 80 c 0
77 : Agent Points Created 0
78 : 20 c 0
78 : 77 c 0
78 : Agent Points Created 0
79 : 23 c 0
79 : 31 c 0
79 : 57 c 0
79 : 61 c 0
79 : 74 c 0
79 : 96 c 0
79 : Agent Points Created 0
80 : 55 c 0
80 : 57 c 0
80 : Agent Points Created 0
81 : 47 c 0
81 : Agent Points Created 0
82 : 86 c 0
82 : 92 c 0
82 : 94 c 0
82 : Agent Points Created 0
83 : 51 c 0
83 : Agent Points Created 0
84 : 81 c 0
84 : Agent Points Created 0
85 : 35 c 0
85 : 99 c 0
85 : Agent Points Created 0
86 : 26 c 0
86 : 30 c 0
86 : 54 c 0
86 : 57 c 0
86 : Agent Points Created 0
87 : 48 c 0
87 : 69 c 0
87 : 74 c 0
87 : 99 c 0
87 : Agent Points Created 0
88 : 0 c 0
88 : 26 c 0
88 : 83 c 0
88 : Agent Points Created 0
89 : 48 c 0
89 : 66 c 0
89 : Agent Points Created 0
90 : 3 c 0
90 : 54 c 0
90 : 60 c 0
90 : Agent Points Created 0
91 : Agent Points Created 0
92 : 9 c 0
92 : 26 c 0
92 : 93 c 0
92 : Agent Points Created 0
93 : 14 c 0
93 : 51 c 0
93 : 60 c 0
93 : 85 c 0
93 : 96 c 0
93 : Agent Points Created 0
94 : 22 c 0
94 : 36 c 0
94 : 60 c 0
94 : 72 c 0
94 : Agent Points Created 0
95 : 0 c 0
95 : Agent Points Created 0
96 : Agent Points Created 0
97 : 72 c 0
97 : Agent Points Created 0
98 : 48 c 0
98 : Agent Points Created 0
99 : 2 die
99 : 2 lf 100
99 : 2 a 0.145756
99 : 6 die
99 : 6 lf 100
99 : 6 a 0.233209
99 : 11 die
99 : 11 lf 100
99 : 11 a 0.291511
99 : 14 c 0
99 : 15 die
99 : 15 lf 100
99 : 15 a 0.145756
99 : 19 die
99 : 19 lf 100
99 : 19 a 0.174907
99 : 28 die
99 : 28 lf 100
99 : 28 a 0.204058
99 : 29 die
99 : 29 lf 100
99 : 29 a 0.26236
99 : 32 die
99 : 32 lf 100
99 : 32 a 0.116604
99 : 39 die
99 : 39 lf 100
99 : 39 a 0.204058
99 : 42 die
99 : 42 lf 100
99 : 42 a 0.437267
99 : 53 die
99 : 53 lf 100
99 : 53 a 0.612174
99 : 54 c 0
99 : 56 die
99 : 56 lf 100
99 : 56 a 0.145756
99 : 58 die
99 : 58 lf 100
99 : 58 a 0.0583022
99 : 63 die
99 : 63 lf 100
99 : 63 a 0.116604
99 : 64 die
99 : 64 lf 100
99 : 64 a 0.233209
99 : 68 die
99 : 68 lf 100
99 : 68 a 0.174907
99 : 78 die
99 : 78 lf 100
99 : 78 a 0.757929
99 : 82 die
99 : 82 lf 100
99 : 82 a 0.466418
99 : 89 die
99 : 89 lf 100
99 : 89 a 0.233209
99 : 90 die
99 : 90 lf 100
99 : 90 a 0.349813
99 : 95 die
99 : 95 lf 100
99 : 95 a 0.26236
99 : Agent Points Created 0
100 : 0 c 0
100 : Agent Points Created 0
101 : 26 c 0
101 : 41 c 0
101 : 41 c 0
101 : 45 c 0
101 : 46 c 0
101 : 49 c 0
101 : 60 c 0
101 : 60 c 0
101 : 69 c 0
101 : 75 c 0
101 : 87 c 0
101 : 96 c 0
101 : 98 c 0
101 : Agent Points Created 0
102 : 46 c 0
102 : 94 c 0
102 : Agent Points Created 0
103 : 20 c 0
103 : 93 c 0
103 : 99 c 0
103 : Agent Points Created 0
104 : 35 c 0
104 : 57 c 0
104 : 61 c 0
104 : 85 c 0
104 : Agent Points Created 0
105 : 9 c 0
105 : 55 c 0
105 : 57 c 0
105 : 65 c 0
105 : Agent Points Created 0
106 : 54 c 0
106 : 66 c 0
106 : Agent Points Created 0
107 : 9 c 0
107 : 41 c 0
107 : 52 c 0
107 : 96 c 0
107 : Agent Points Created 0
108 : 26 c 0
108 : 51 c 0
108 : Agent Points Created 0
109 : 52 c 0
109 : 60 c 0
109 : 81 c 0
109 : Agent Points Created 0
110 : 0 c 0
110 : 35 c 0
110 : 99 c 0
110 : Agent Points Created 0
111 : 26 c 0
111 : 30 c 0
111 : 93 c 0
111 : Agent Points Created 0
112 : 54 c 0
112 : 69 c 0
112 : 99 c 0
112 : Agent Points Created 0
113 : 80 c 0
113 : Agent Points Created 0
114 : 48 c 0
114 : Agent Points Created 0
115 : Agent Points Created 0
116 : 44 c 0
116 : 55 c 0
116 : Agent Points Created 0
117 : 0 c 0
117 : 26 c 0
117 : 60 c 0
117 : 86 c 0
117 : Agent Points Created 0
118 : 50 c 0
118 : 51 c 0
118 : Agent Points Created 0
119 : 3 c 0
119 : 22 c 0
119 : 72 c 0
119 : 74 c 0
119 : Agent Points Created 0
120 : 57 c 0
120 : 60 c 0
120 : Agent Points Created 0
121 : 26 c 0
121 : Agent Points Created 0
122 : 38 c 0
122 : 72 c 0
122 : Agent Points Created 0
123 : 36 c 0
123 : 60 c 0
123 : 80 c 0
123 : 94 c 0
123 : Agent Points Created 0
124 : 0 c 0
124 : 14 c 0
124 : 14 c 0
124 : 35 c 0
124 : Agent Points Created 0
125 : 14 c 0
125 : 83 c 0
125 : 96 c 0
125 : Agent Points Created 0
126 : 26 c 0
126 : 41 c 0
126 : 45 c 0
126 : 46 c 0
126 : 49 c 0
126 : 60 c 0
126 : 60 c 0
126 : 75 c 0
126 : 87 c 0
126 : 96 c 0
126 : 98 c 0
126 : Agent Points Created 0
127 : 0 c 0
127 : 31 c 0
127 : 46 c 0
127 : Agent Points Created 0
128 : 20 c 0
128 : Agent Points Created 0
129 : 38 c 0
129 : 54 c 0
129 : 57 c 0
129 : 61 c 0
129 : Agent Points Created 0
130 : 55 c 0
130 : 57 c 0
130 : Agent Points Created 0
131 : 41 c 0
131 : 52 c 0
131 : Agent Points Created 0
132 : 69 c 0
132 : 94 c 0
132 : Agent Points Created 0
133 : 51 c 0
133 : Agent Points Created 0
134 : 41 c 0
134 : 47 c 0
134 : 81 c 0
134 : Agent Points Created 0
135 : 0 c 0
135 : 17 c 0
135 : 35 c 0
135 : 54 c 0
135 : 99 c 0
135 : Agent Points Created 0
136 : 26 c 0
136 : 26 c 0
136 : 30 c 0
136 : 85 die
136 : 85 lf 137
136 : 85 a 0.744737
136 : Agent Points Created 0
137 : 35 c 0
137 : 60 c 0
137 : 99 c 0
137 : Agent Points Created 0
138 : 23 c 0
138 : 36 c 0
138 : Agent Points Created 0
139 : 48 c 0
139 : Agent Points Created 0
140 : Agent Points Created 0
141 : Agent Points Created 0
142 : 38 c 0
142 : 66 c 0
142 : 69 c 0
142 : Agent Points Created 0
143 : 51 c 0
143 : Agent Points Created 0
144 : 0 c 0
144 : 22 c 0
144 : 60 c 0
144 : 72 c 0
144 : Agent Points Created 0
145 : 69 c 0
145 : Agent Points Created 0
146 : 26 c 0
146 : 31 c 0
146 : 31 c 0
146 : Agent Points Created 0
147 : 72 c 0
147 : 93 c 0
147 : Agent Points Created 0
148 : 3 c 0
148 : 60 c 0
148 : Agent Points Created 0
149 : 0 c 0
149 : 24 die
149 : 24 lf 150
149 : 24 a 0.388682
149 : 43 die
149 : 43 lf 150
149 : 43 a 0.42755
149 : 50 c 0
149 : 70 die
149 : 70 lf 150
149 : 70 a 0.272077
149 : Agent Points Created 0
150 : 14 c 0
150 : 26 c 0
150 : 31 c 0
150 : Agent Points Created 0
151 : 26 c 0
151 : 41 c 0
151 : 45 c 0
151 : 46 c 0
151 : 49 c 0
151 : 60 c 0
151 : 60 c 0
151 : 60 c 0
151 : 74 c 0
151 : 75 c 0
151 : 87 c 0
151 : 96 c 0
151 : Agent Points Created 0
152 : 46 c 0
152 : 57 c 0
152 : Agent Points Created 0
153 : 20 c 0
153 : 86 c 0
153 : 93 c 0
153 : Agent Points Created 0
154 : 57 c 0
154 : Agent Points Created 0
155 : 7 c 0
155 : 31 c 0
155 : 57 c 0
155 : Agent Points Created 0
156 : 38 c 0
156 : 55 c 0
156 : Agent Points Created 0
157 : 98 c 0
157 : Agent Points Created 0
158 : 10 c 0
158 : 41 c 0
158 : 51 c 0
158 : 96 c 0
158 : Agent Points Created 0
159 : 9 c 0
159 : 35 c 0
159 : 38 c 0
159 : 66 c 0
159 : 81 c 0
159 : Agent Points Created 0
160 : 99 c 0
160 : Agent Points Created 0
161 : 26 c 0
161 : 30 c 0
161 : 61 c 0
161 : Agent Points Created 0
162 : 80 c 0
162 : 99 c 0
162 : Agent Points Created 0
163 : 36 c 0
163 : 41 c 0
163 : 69 c 0
163 : 83 c 0
163 : Agent Points Created 0
164 : 48 c 0
164 : Agent Points Created 0
165 : 26 c 0
165 : Agent Points Created 0
166 : 60 c 0
166 : Agent Points Created 0
167 : 47 c 0
167 : 47 c 0
167 : 80 c 0
167 : Agent Points Created 0
168 : 51 c 0
168 : Agent Points Created 0
169 : 0 c 0
169 : 9 c 0
169 : 22 c 0
169 : 54 c 0
169 : Agent Points Created 0
170 : Agent Points Created 0
171 : 60 c 0
171 : 69 c 0
171 : Agent Points Created 0
172 : 69 c 0
172 : 72 c 0
172 : Agent Points Created 0
173 : 31 c 0
173 : Agent Points Created 0
174 : 0 c 0
174 : 50 c 0
174 : Agent Points Created 0
175 : 26 c 0
175 : Agent Points Created 0
176 : 9 c 0
176 : 26 c 0
176 : 41 c 0
176 : 45 c 0
176 : 46 c 0
176 : 49 c 0
176 : 60 c 0
176 : 74 c 0
176 : 75 c 0
176 : 87 c 0
176 : 96 c 0
176 : Agent Points Created 0
177 : 3 c 0
177 : 46 c 0
177 : Agent Points Created 0
178 : 20 c 0
178 : 23 c 0
178 : Agent Points Created 0
179 : 26 c 0
179 : 57 c 0
179 : Agent Points Created 0
180 : 57 c 0
180 : 60 c 0
180 : 60 c 0
180 : 66 c 0
180 : Agent Points Created 0
181 : 60 c 0
181 : 94 c 0
181 : Agent Points Created 0
182 : 26 c 0
182 : 93 c 0
182 : 98 c 0
182 : Agent Points Created 0
183 : 14 c 0
183 : 51 c 0
183 : Agent Points Created 0
184 : 35 c 0
184 : 57 c 0
184 : 80 c 0
184 : Agent Points Created 0
185 : 94 c 0
185 : Agent Points Created 0
186 : 26 c 0
186 : 30 c 0
186 : 93 c 0
186 : Agent Points Created 0
187 : 99 c 0
187 : 99 c 0
187 : Agent Points Created 0
188 : 36 c 0
188 : 41 c 0
188 : 86 c 0
188 : Agent Points Created 0
189 : 48 c 0
189 : Agent Points Created 0
190 : Agent Points Created 0
191 : 38 c 0
191 : 41 c 0
191 : 55 c 0
191 : 96 c 0
191 : Agent Points Created 0
192 : 31 c 0
192 : 88 c 0
192 : Agent Points Created 0
193 : 51 c 0
193 : 83 c 0
193 : 93 c 0
193 : Agent Points Created 0
194 : 0 c 0
194 : 22 c 0
194 : 38 c 0
194 : 54 c 0
194 : 60 c 0
194 : Agent Points Created 0
195 : 26 c 0
195 : 80 c 0
195 : Agent Points Created 0
196 : Agent Points Created 0
197 : 14 die
197 : 14 lf 198
197 : 14 a 0.677248
197 : 72 c 0
197 : Agent Points Created 0
198 : 47 c 0
198 : 66 c 0
198 : 69 c 0
198 : Agent Points Created 0
199 : 0 c 0
199 : 1 die
199 : 1 lf 200
199 : 1 a 0.174907
199 : 4 die
199 : 4 lf 200
199 : 4 a 0.13118
199 : 8 die
199 : 8 lf 200
199 : 8 a 0.437267
199 : 44 die
199 : 44 lf 200
199 : 44 a 0.320662
199 : 50 c 0
199 : 50 c 0
199 : 60 c 0
199 : 84 die
199 : 84 lf 200
199 : 84 a 0.670476
199 : Agent Points Created 0
200 : Agent Points Created 0
201 : 7 c 0
201 : 26 c 0
201 : 41 c 0
201 : 45 c 0
201 : 46 c 0
201 : 49 c 0
201 : 75 c 0
201 : 80 c 0
201 : 83 c 0
201 : 87 c 0
201 : 96 c 0
201 : Agent Points Created 0
202 : 46 c 0
202 : 93 c 0
202 : Agent Points Created 0
203 : 20 c 0
203 : 93 c 0
203 : Agent Points Created 0
204 : 22 c 0
204 : 26 c 0
204 : 57 c 0
204 : 60 c 0
204 : Agent Points Created 0
205 : 57 c 0
205 : 93 c 0
205 : Agent Points Created 0
206 : 3 c 0
206 : Agent Points Created 0
207 : 98 c 0
207 : Agent Points Created 0
208 : 51 c 0
208 : 60 c 0
208 : Agent Points Created 0
209 : 35 c 0
209 : 57 c 0
209 : 60 c 0
209 : 60 c 0
209 : 74 c 0
209 : 93 c 0
209 : Agent Points Created 0
210 : 9 c 0
210 : 26 c 0
210 : Agent Points Created 0
211 : 26 c 0
211 : Agent Points Created 0
212 : 30 c 0
212 : 99 c 0
212 : Agent Points Created 0
213 : 17 c 0
213 : 36 c 0
213 : Agent Points Created 0
214 : 48 c 0
214 : Agent Points Created 0
215 : 17 c 0
215 : Agent Points Created 0
216 : 81 c 0
216 : Agent Points Created 0
217 : 31 c 0
217 : 88 c 0
217 : Agent Points Created 0
218 : 51 c 0
218 : Agent Points Created 0
219 : 0 c 0
219 : 22 c 0
219 : 54 c 0
219 : 99 c 0
219 : Agent Points Created 0
220 : 31 c 0
220 : Agent Points Created 0
221 : Agent Points Created 0
222 : 60 c 0
222 : 72 c 0
222 : Agent Points Created 0
223 : 66 c 0
223 : 69 c 0
223 : 86 c 0
223 : 94 c 0
223 : Agent Points Created 0
224 : 0 c 0
224 : 50 c 0
224 : 55 c 0
224 : 96 c 0
224 : Agent Points Created 0
225 : 94 c 0
225 : Agent Points Created 0
226 : 7 c 0
226 : 26 c 0
226 : 26 c 0
226 : 31 c 0
226 : 41 c 0
226 : 45 c 0
226 : 46 c 0
226 : 49 c 0
226 : 60 c 0
226 : 74 c 0
226 : 75 c 0
226 : 87 c 0
226 : 96 c 0
226 : Agent Points Created 0
227 : 46 c 0
227 : 47 c 0
227 : 83 c 0
227 : Agent Points Created 0
228 : 20 c 0
228 : Agent Points Created 0
229 : Agent Points Created 0
230 : 38 c 0
230 : 57 c 0
230 : Agent Points Created 0
231 : 93 c 0
231 : Agent Points Created 0
232 : 57 c 0
232 : 60 c 0
232 : 98 c 0
232 : Agent Points Created 0
233 : 51 c 0
233 : Agent Points Created 0
234 : 26 c 0
234 : 35 c 0
234 : 57 c 0
234 : 83 c 0
234 : Agent Points Created 0
235 : Agent Points Created 0
236 : 26 c 0
236 : Agent Points Created 0
237 : 30 c 0
237 : 60 c 0
237 : 99 c 0
237 : Agent Points Created 0
238 : 36 c 0
238 : 60 c 0
238 : 60 c 0
238 : Agent Points Created 0
239 : 48 c 0
239 : Agent Points Created 0
240 : Agent Points Created 0
241 : 26 c 0
241 : 69 c 0
241 : Agent Points Created 0
242 : Agent Points Created 0
243 : 51 c 0
243 : Agent Points Created 0
244 : 0 c 0
244 : 17 c 0
244 : 22 c 0
244 : 54 c 0
244 : Agent Points Created 0
245 : 17 c 0
245 : 31 c 0
245 : Agent Points Created 0
246 : 66 c 0
246 : Agent Points Created 0
247 : 69 c 0
247 : 83 c 0
247 : Agent Points Created 0
248 : Agent Points Created 0
249 : 0 c 0
249 : 13 die
249 : 13 lf 250
249 : 13 a 0.128265
249 : 50 c 0
249 : 99 c 0
249 : Agent Points Created 0
250 : 57 c 0
250 : 69 c 0
250 : Agent Points Created 0
251 : 31 c 0
251 : 41 c 0
251 : 45 c 0
251 : 46 c 0
251 : 49 c 0
251 : 60 c 0
251 : 60 c 0
251 : 75 c 0
251 : 87 c 0
251 : 96 c 0
251 : Agent Points Created 0
252 : 46 c 0
252 : Agent Points Created 0
253 : 20 c 0
253 : Agent Points Created 0
254 : 55 c 0
254 : Agent Points Created 0
255 : 26 c 0
255 : 93 c 0
255 : Agent Points Created 0
256 : Agent Points Created 0
257 : 26 c 0
257 : 57 c 0
257 : 60 c 0
257 : 98 c 0
257 : Agent Points Created 0
258 : 51 c 0
258 : 74 c 0
258 : 86 c 0
258 : Agent Points Created 0
259 : 35 c 0
259 : 57 c 0
259 : Agent Points Created 0
260 : Agent Points Created 0
261 : 9 c 0
261 : 26 c 0
261 : 38 c 0
261 : Agent Points Created 0
262 : 99 c 0
262 : Agent Points Created 0
263 : 36 c 0
263 : 57 c 0
263 : Agent Points Created 0
264 : 26 c 0
264 : 48 c 0
264 : 93 c 0
264 : Agent Points Created 0
265 : 60 c 0
265 : Agent Points Created 0
266 : 38 c 0
266 : Agent Points Created 0
267 : Agent Points Created 0
268 : 30 c 0
268 : 60 c 0
268 : 60 c 0
268 : Agent Points Created 0
269 : 0 c 0
269 : 22 c 0
269 : 54 c 0
269 : Agent Points Created 0
270 : 7 c 0
270 : 31 c 0
270 : Agent Points Created 0
271 : 26 c 0
271 : 47 c 0
271 : Agent Points Created 0
272 : Agent Points Created 0
273 : 69 c 0
273 : 74 c 0
273 : Agent Points Created 0
274 : 0 c 0
274 : 50 c 0
274 : 99 c 0
274 : Agent Points Created 0
275 : 57 c 0
275 : 69 c 0
275 : Agent Points Created 0
276 : 31 c 0
276 : 41 c 0
276 : 45 c 0
276 : 46 c 0
276 : 49 c 0
276 : 60 c 0
276 : 75 c 0
