# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar 15 2014 - 08:23:16
#
# Loaded time stamp           : 20140315-08h29m54s634134us
#
# random seed             : 1394872194
32 : Agent Points Created 0
33 : 8 c 0
33 : 26 c 0
33 : 67 c 0
33 : Agent Points Created 0
34 : Agent Points Created 0
35 : 15 c 0
35 : 15 c 0
35 : Agent Points Created 0
36 : 10 c 0
36 : 11 c 0
36 : 19 c 0
36 : 35 c 0
36 : 48 c 0
36 : 56 c 0
36 : 61 c 0
36 : 93 c 0
36 : Agent Points Created 0
37 : 46 c 0
37 : 73 c 0
37 : Agent Points Created 0
38 : 47 c 0
38 : 96 c 0
38 : Agent Points Created 0
39 : 19 c 0
39 : 86 c 0
39 : 91 c 0
39 : Agent Points Created 0
40 : 21 c 0
40 : 91 c 0
40 : Agent Points Created 0
41 : 46 c 0
41 : 61 c 0
41 : Agent Points Created 0
42 : 15 c 0
42 : 68 c 0
42 : Agent Points Created 0
43 : 40 c 0
43 : 46 c 0
43 : Agent Points Created 0
44 : 24 c 0
44 : Agent Points Created 0
45 : 21 c 0
45 : Agent Points Created 0
46 : 9 c 0
46 : Agent Points Created 0
47 : 46 c 0
47 : 91 c 0
47 : 95 c 0
47 : Agent Points Created 0
48 : Agent Points Created 0
49 : Agent Points Created 0
50 : 98 c 0
50 : Agent Points Created 0
51 : 0 c 0
51 : 1 c 0
51 : 1 c 0
51 : 8 c 0
51 : 8 c 0
51 : 20 c 0
51 : 20 c 0
51 : 20 c 0
51 : 21 c 0
51 : 23 c 0
51 : 23 c 0
51 : 25 c 0
51 : 28 c 0
51 : 32 c 0
51 : 35 c 0
51 : 42 c 0
51 : 52 c 0
51 : 57 c 0
51 : 57 c 0
51 : 66 c 0
51 : 67 c 0
51 : 77 c 0
51 : 79 c 0
51 : 80 c 0
51 : 83 c 0
51 : 86 c 0
51 : 86 c 0
51 : 88 c 0
51 : 90 c 0
51 : 94 c 0
51 : Agent Points Created 0
52 : 5 c 0
52 : 9 c 0
52 : 61 c 0
52 : Agent Points Created 0
53 : 97 c 0
53 : 97 c 0
53 : 98 c 0
53 : Agent Points Created 0
54 : 3 c 0
54 : 5 c 0
54 : 25 c 0
54 : 81 c 0
54 : 94 c 0
54 : Agent Points Created 0
55 : 80 c 0
55 : 98 c 0
55 : Agent Points Created 0
56 : 0 c 0
56 : 18 c 0
56 : 38 c 0
56 : 84 c 0
56 : Agent Points Created 0
57 : Agent Points Created 0
58 : 3 c 0
58 : 8 c 0
58 : 26 c 0
58 : 64 c 0
58 : 67 c 0
58 : 85 c 0
58 : 99 c 0
58 : Agent Points Created 0
59 : 46 c 0
59 : Agent Points Created 0
60 : 15 c 0
60 : 61 c 0
60 : Agent Points Created 0
61 : 11 c 0
61 : 93 c 0
61 : Agent Points Created 0
62 : Agent Points Created 0
63 : 12 c 0
63 : 68 c 0
63 : Agent Points Created 0
64 : 19 c 0
64 : Agent Points Created 0
65 : 35 c 0
65 : 47 c 0
65 : 73 c 0
65 : Agent Points Created 0
66 : 25 c 0
66 : Agent Points Created 0
67 : 15 c 0
67 : 46 c 0
67 : Agent Points Created 0
68 : 40 c 0
68 : 56 c 0
68 : Agent Points Created 0
69 : 57 c 0
69 : 60 c 0
69 : Agent Points Created 0
70 : 58 c 0
70 : Agent Points Created 0
71 : 9 c 0
71 : 48 c 0
71 : 61 c 0
71 : 61 c 0
71 : Agent Points Created 0
72 : 46 c 0
72 : 86 c 0
72 : 95 c 0
72 : Agent Points Created 0
73 : Agent Points Created 0
74 : 46 c 0
74 : Agent Points Created 0
75 : 91 c 0
75 : 98 c 0
75 : Agent Points Created 0
76 : 0 c 0
76 : 1 c 0
76 : 8 c 0
76 : 8 c 0
76 : 20 c 0
76 : 20 c 0
76 : 20 c 0
76 : 21 c 0
76 : 23 c 0
76 : 23 c 0
76 : 27 c 0
76 : 28 c 0
76 : 32 c 0
76 : 35 c 0
76 : 42 c 0
76 : 47 c 0
76 : 52 c 0
76 : 66 c 0
76 : 67 c 0
76 : 79 c 0
76 : 80 c 0
76 : 88 c 0
76 : 90 c 0
76 : Agent Points Created 0
77 : 70 c 0
77 : 83 c 0
77 : 94 c 0
77 : Agent Points Created 0
78 : 9 c 0
78 : 43 c 0
78 : 46 c 0
78 : 97 c 0
78 : 98 c 0
78 : Agent Points Created 0
79 : 3 c 0
79 : 81 c 0
79 : 86 c 0
79 : 94 c 0
79 : Agent Points Created 0
80 : 41 c 0
80 : 86 c 0
80 : Agent Points Created 0
81 : 0 c 0
81 : 5 c 0
81 : 5 c 0
81 : 18 c 0
81 : 38 c 0
81 : 57 c 0
81 : 57 c 0
81 : Agent Points Created 0
82 : Agent Points Created 0
83 : 26 c 0
83 : 67 c 0
83 : 70 c 0
83 : 85 c 0
83 : 99 c 0
83 : Agent Points Created 0
84 : 8 c 0
84 : 74 c 0
84 : Agent Points Created 0
85 : Agent Points Created 0
86 : 61 c 0
86 : 64 c 0
86 : Agent Points Created 0
87 : Agent Points Created 0
88 : 21 c 0
88 : Agent Points Created 0
89 : 99 c 0
89 : Agent Points Created 0
90 : 27 c 0
90 : 47 c 0
90 : Agent Points Created 0
91 : 30 c 0
91 : 84 c 0
91 : 86 c 0
91 : Agent Points Created 0
92 : 15 c 0
92 : Agent Points Created 0
93 : 73 c 0
93 : Agent Points Created 0
94 : 60 c 0
94 : 75 c 0
94 : Agent Points Created 0
95 : 9 c 0
95 : 21 c 0
95 : 34 c 0
95 : 35 c 0
95 : Agent Points Created 0
96 : 15 c 0
96 : 58 c 0
96 : Agent Points Created 0
97 : 11 c 0
97 : 95 c 0
97 : Agent Points Created 0
98 : 46 c 0
98 : Agent Points Created 0
99 : 2 die
99 : 2 lf 100
99 : 2 a 0.0583022
99 : 6 die
99 : 6 lf 100
99 : 6 a 0.233209
99 : 7 die
99 : 7 lf 100
99 : 7 a 0.612174
99 : 13 die
99 : 13 lf 100
99 : 13 a 0.320662
99 : 14 die
99 : 14 lf 100
99 : 14 a 0.145756
99 : 16 die
99 : 16 lf 100
99 : 16 a 0.320662
99 : 17 die
99 : 17 lf 100
99 : 17 a 0.52472
99 : 31 die
99 : 31 lf 100
99 : 31 a 0.116604
99 : 33 die
99 : 33 lf 100
99 : 33 a 0.0583022
99 : 36 die
99 : 36 lf 100
99 : 36 a 0.495569
99 : 37 die
99 : 37 lf 100
99 : 37 a 0.233209
99 : 44 die
99 : 44 lf 100
99 : 44 a 0.320662
99 : 45 die
99 : 45 lf 100
99 : 45 a 0.233209
99 : 51 die
99 : 51 lf 100
99 : 51 a 0.553871
99 : 53 die
99 : 53 lf 100
99 : 53 a 0.320662
99 : 54 die
99 : 54 lf 100
99 : 54 a 0.204058
99 : 59 die
99 : 59 lf 100
99 : 59 a 0.26236
99 : 65 die
99 : 65 lf 100
99 : 65 a 0.670476
99 : 69 die
99 : 69 lf 100
99 : 69 a 0.204058
99 : 92 die
99 : 92 lf 100
99 : 92 a 0.233209
99 : Agent Points Created 0
100 : 86 c 0
100 : Agent Points Created 0
101 : 0 c 0
101 : 1 c 0
101 : 8 c 0
101 : 8 c 0
101 : 20 c 0
101 : 20 c 0
101 : 20 c 0
101 : 23 c 0
101 : 23 c 0
101 : 28 c 0
101 : 35 c 0
101 : 42 c 0
101 : 47 c 0
101 : 52 c 0
101 : 67 c 0
101 : 79 c 0
101 : 80 c 0
101 : 88 c 0
101 : 89 c 0
101 : 90 c 0
101 : Agent Points Created 0
102 : 12 c 0
102 : 94 c 0
102 : Agent Points Created 0
103 : 43 c 0
103 : 46 c 0
103 : 98 c 0
103 : Agent Points Created 0
104 : 3 c 0
104 : 57 c 0
104 : 81 c 0
104 : 83 c 0
104 : 94 c 0
104 : Agent Points Created 0
105 : 38 c 0
105 : 46 c 0
105 : Agent Points Created 0
106 : 0 c 0
106 : 9 c 0
106 : 18 c 0
106 : 57 c 0
106 : 96 c 0
106 : Agent Points Created 0
107 : Agent Points Created 0
108 : 5 c 0
108 : 26 c 0
108 : 67 c 0
108 : 85 c 0
108 : 99 c 0
108 : Agent Points Created 0
109 : 46 c 0
109 : 74 c 0
109 : 80 c 0
109 : Agent Points Created 0
110 : 5 c 0
110 : 66 c 0
110 : Agent Points Created 0
111 : 8 c 0
111 : Agent Points Created 0
112 : 41 c 0
112 : Agent Points Created 0
113 : 10 c 0
113 : Agent Points Created 0
114 : 9 c 0
114 : 48 c 0
114 : 64 c 0
114 : 86 c 0
114 : 99 c 0
114 : Agent Points Created 0
115 : 1 c 0
115 : 30 c 0
115 : 47 c 0
115 : 68 c 0
115 : Agent Points Created 0
116 : Agent Points Created 0
117 : 15 c 0
117 : 61 c 0
117 : 98 c 0
117 : Agent Points Created 0
118 : 27 c 0
118 : 57 c 0
118 : Agent Points Created 0
119 : 9 c 0
119 : 60 c 0
119 : 86 c 0
119 : Agent Points Created 0
120 : 35 c 0
120 : Agent Points Created 0
121 : 21 c 0
121 : 70 c 0
121 : 73 c 0
121 : Agent Points Created 0
122 : 58 c 0
122 : 61 c 0
122 : Agent Points Created 0
123 : 86 c 0
123 : Agent Points Created 0
124 : Agent Points Created 0
125 : 10 c 0
125 : 11 c 0
125 : Agent Points Created 0
126 : 1 c 0
126 : 8 c 0
126 : 8 c 0
126 : 20 c 0
126 : 20 c 0
126 : 20 c 0
126 : 23 c 0
126 : 23 c 0
126 : 28 c 0
126 : 42 c 0
126 : 52 c 0
126 : 79 c 0
126 : 80 c 0
126 : 88 c 0
126 : 89 c 0
126 : 90 c 0
126 : Agent Points Created 0
127 : 35 c 0
127 : 38 c 0
127 : Agent Points Created 0
128 : 21 c 0
128 : 43 c 0
128 : 98 c 0
128 : Agent Points Created 0
129 : 3 c 0
129 : 46 c 0
129 : 81 c 0
129 : 94 c 0
129 : Agent Points Created 0
130 : 75 c 0
130 : 84 c 0
130 : Agent Points Created 0
131 : 0 c 0
131 : 18 c 0
131 : 86 c 0
131 : 96 c 0
131 : Agent Points Created 0
132 : 38 c 0
132 : 67 c 0
132 : Agent Points Created 0
133 : 26 c 0
133 : 67 c 0
133 : 85 c 0
133 : Agent Points Created 0
134 : 30 c 0
134 : 46 c 0
134 : Agent Points Created 0
135 : 5 c 0
135 : 57 c 0
135 : 66 c 0
135 : Agent Points Created 0
136 : 15 c 0
136 : 46 c 0
136 : 80 c 0
136 : 98 c 0
136 : Agent Points Created 0
137 : 8 c 0
137 : Agent Points Created 0
138 : Agent Points Created 0
139 : 5 c 0
139 : 57 c 0
139 : 86 c 0
139 : 99 c 0
139 : Agent Points Created 0
140 : 1 c 0
140 : 25 c 0
140 : Agent Points Created 0
141 : 46 c 0
141 : 97 c 0
141 : Agent Points Created 0
142 : 15 c 0
142 : 64 c 0
142 : Agent Points Created 0
143 : 61 c 0
143 : Agent Points Created 0
144 : 38 c 0
144 : 41 c 0
144 : Agent Points Created 0
145 : 48 c 0
145 : Agent Points Created 0
146 : 30 c 0
146 : 34 c 0
146 : 60 c 0
146 : 86 c 0
146 : Agent Points Created 0
147 : 9 c 0
147 : 21 c 0
147 : 58 c 0
147 : 68 c 0
147 : Agent Points Created 0
148 : Agent Points Created 0
149 : 3 c 0
149 : 24 die
149 : 24 lf 150
149 : 24 a 0.602456
149 : 27 c 0
149 : 29 die
149 : 29 lf 150
149 : 29 a 0.466418
149 : 30 c 0
149 : 50 die
149 : 50 lf 150
149 : 50 a 0.174907
149 : 62 die
149 : 62 lf 150
149 : 62 a 0.388682
149 : 72 die
149 : 72 lf 150
149 : 72 a 0.816231
149 : 73 c 0
149 : 82 die
149 : 82 lf 150
149 : 82 a 0.155473
149 : Agent Points Created 0
150 : 11 c 0
150 : 47 c 0
150 : Agent Points Created 0
151 : 1 c 0
151 : 8 c 0
151 : 8 c 0
151 : 20 c 0
151 : 20 c 0
151 : 20 c 0
151 : 23 c 0
151 : 23 c 0
151 : 28 c 0
151 : 42 c 0
151 : 52 c 0
151 : 61 c 0
151 : 79 c 0
151 : 80 c 0
151 : 88 c 0
151 : 89 c 0
151 : 90 c 0
151 : Agent Points Created 0
152 : 35 c 0
152 : 94 c 0
152 : Agent Points Created 0
153 : 43 c 0
153 : 46 c 0
153 : 98 c 0
153 : Agent Points Created 0
154 : 57 c 0
154 : 81 c 0
154 : 94 c 0
154 : Agent Points Created 0
155 : 75 c 0
155 : 86 c 0
155 : Agent Points Created 0
156 : 0 c 0
156 : 18 c 0
156 : 96 c 0
156 : Agent Points Created 0
157 : Agent Points Created 0
158 : 21 c 0
158 : 26 c 0
158 : 67 c 0
158 : 85 c 0
158 : Agent Points Created 0
159 : 46 c 0
159 : Agent Points Created 0
160 : 9 c 0
160 : 57 c 0
160 : 66 c 0
160 : 68 c 0
160 : Agent Points Created 0
161 : 5 c 0
161 : 61 c 0
161 : 71 c 0
161 : 86 c 0
161 : Agent Points Created 0
162 : 11 c 0
162 : Agent Points Created 0
163 : Agent Points Created 0
164 : Agent Points Created 0
165 : 1 c 0
165 : 8 c 0
165 : 9 c 0
165 : 21 c 0
165 : 35 c 0
165 : 46 c 0
165 : 67 c 0
165 : 85 c 0
165 : 99 c 0
165 : Agent Points Created 0
166 : Agent Points Created 0
167 : 15 c 0
167 : 98 c 0
167 : Agent Points Created 0
168 : 5 c 0
168 : 60 c 0
168 : 86 c 0
168 : Agent Points Created 0
169 : Agent Points Created 0
170 : 64 c 0
170 : Agent Points Created 0
171 : Agent Points Created 0
172 : 15 c 0
172 : 46 c 0
172 : 58 c 0
172 : Agent Points Created 0
173 : 12 c 0
173 : 98 c 0
173 : Agent Points Created 0
174 : 3 c 0
174 : 86 c 0
174 : Agent Points Created 0
175 : 47 c 0
175 : Agent Points Created 0
176 : 1 c 0
176 : 8 c 0
176 : 8 c 0
176 : 20 c 0
176 : 20 c 0
176 : 20 c 0
176 : 23 c 0
176 : 23 c 0
176 : 28 c 0
176 : 42 c 0
176 : 48 c 0
176 : 52 c 0
176 : 57 c 0
176 : 79 c 0
176 : 80 c 0
176 : 88 c 0
176 : 89 c 0
176 : 90 c 0
176 : Agent Points Created 0
177 : 10 c 0
177 : 38 c 0
177 : 41 c 0
177 : 73 c 0
177 : Agent Points Created 0
178 : 43 c 0
178 : 61 c 0
178 : 80 c 0
178 : 98 c 0
178 : Agent Points Created 0
179 : 35 c 0
179 : 81 c 0
179 : 94 c 0
179 : Agent Points Created 0
180 : 34 c 0
180 : Agent Points Created 0
181 : 0 c 0
181 : 18 c 0
181 : 38 c 0
181 : 60 c 0
181 : 75 c 0
181 : 86 c 0
181 : 96 c 0
181 : Agent Points Created 0
182 : 10 c 0
182 : Agent Points Created 0
183 : 26 c 0
183 : 67 c 0
183 : 85 c 0
183 : Agent Points Created 0
184 : Agent Points Created 0
185 : 57 c 0
185 : 61 c 0
185 : 66 c 0
185 : Agent Points Created 0
186 : 21 c 0
186 : 61 c 0
186 : 71 c 0
186 : Agent Points Created 0
187 : Agent Points Created 0
188 : Agent Points Created 0
189 : 5 c 0
189 : 9 c 0
189 : Agent Points Created 0
190 : 46 c 0
190 : 67 c 0
190 : 85 c 0
190 : Agent Points Created 0
191 : 57 c 0
191 : 68 c 0
191 : Agent Points Created 0
192 : 1 c 0
192 : 8 c 0
192 : 15 c 0
192 : 35 c 0
192 : 86 c 0
192 : Agent Points Created 0
193 : Agent Points Created 0
194 : 9 c 0
194 : 40 c 0
194 : Agent Points Created 0
195 : Agent Points Created 0
196 : 12 c 0
196 : 46 c 0
196 : Agent Points Created 0
197 : 5 c 0
197 : Agent Points Created 0
198 : 12 c 0
198 : 46 c 0
198 : 64 c 0
198 : 86 c 0
198 : 98 c 0
198 : Agent Points Created 0
199 : 3 c 0
199 : 21 c 0
199 : 22 die
199 : 22 lf 200
199 : 22 a 0.145756
199 : 32 die
199 : 32 lf 200
199 : 32 a 0.204058
199 : 47 c 0
199 : 55 die
199 : 55 lf 200
199 : 55 a 0.539296
199 : 63 die
199 : 63 lf 200
199 : 63 a 0.13118
199 : 78 die
199 : 78 lf 200
199 : 78 a 0.116604
199 : 87 die
199 : 87 lf 200
199 : 87 a 0.612174
199 : Agent Points Created 0
200 : 61 c 0
200 : Agent Points Created 0
201 : 8 c 0
201 : 8 c 0
201 : 20 c 0
201 : 20 c 0
201 : 20 c 0
201 : 23 c 0
201 : 23 c 0
201 : 28 c 0
201 : 42 c 0
201 : 52 c 0
201 : 57 c 0
201 : 79 c 0
201 : 80 c 0
201 : 89 c 0
201 : 90 c 0
201 : Agent Points Created 0
202 : 38 c 0
202 : 41 c 0
202 : 60 c 0
202 : 88 c 0
202 : Agent Points Created 0
203 : 46 c 0
203 : 86 c 0
203 : 98 c 0
203 : Agent Points Created 0
204 : 81 c 0
204 : 94 c 0
204 : 97 c 0
204 : Agent Points Created 0
205 : Agent Points Created 0
206 : 0 c 0
206 : 18 c 0
206 : 38 c 0
206 : 73 c 0
206 : 96 c 0
206 : 97 c 0
206 : Agent Points Created 0
207 : 15 c 0
207 : 47 c 0
207 : 48 c 0
207 : 93 c 0
207 : Agent Points Created 0
208 : 21 c 0
208 : 26 c 0
208 : 61 c 0
208 : 67 c 0
208 : 85 c 0
208 : 86 c 0
208 : Agent Points Created 0
209 : 12 c 0
209 : 75 c 0
209 : Agent Points Created 0
210 : 57 c 0
210 : 66 c 0
210 : Agent Points Created 0
211 : 71 c 0
211 : Agent Points Created 0
212 : Agent Points Created 0
213 : Agent Points Created 0
214 : 60 c 0
214 : Agent Points Created 0
215 : 25 c 0
215 : 46 c 0
215 : 67 c 0
215 : Agent Points Created 0
216 : Agent Points Created 0
217 : 5 c 0
217 : 15 c 0
217 : 35 c 0
217 : Agent Points Created 0
218 : 58 c 0
218 : Agent Points Created 0
219 : 8 c 0
219 : 40 c 0
219 : Agent Points Created 0
220 : 1 c 0
220 : 46 c 0
220 : 86 c 0
220 : Agent Points Created 0
221 : 12 c 0
221 : Agent Points Created 0
222 : Agent Points Created 0
223 : 98 c 0
223 : Agent Points Created 0
224 : 3 c 0
224 : Agent Points Created 0
225 : 68 c 0
225 : Agent Points Created 0
226 : 8 c 0
226 : 8 c 0
226 : 20 c 0
226 : 20 c 0
226 : 20 c 0
226 : 23 c 0
226 : 23 c 0
226 : 28 c 0
226 : 42 c 0
226 : 52 c 0
226 : 64 c 0
226 : 79 c 0
226 : 80 c 0
226 : 89 c 0
226 : 90 c 0
226 : Agent Points Created 0
227 : 38 c 0
227 : 41 c 0
227 : 46 c 0
227 : 88 c 0
227 : Agent Points Created 0
228 : 75 c 0
228 : Agent Points Created 0
229 : 21 c 0
229 : 46 c 0
229 : 81 c 0
229 : Agent Points Created 0
230 : 94 c 0
230 : Agent Points Created 0
231 : 0 c 0
231 : 18 c 0
231 : 38 c 0
231 : 43 c 0
231 : 57 c 0
231 : 86 c 0
231 : 96 c 0
231 : Agent Points Created 0
232 : 47 c 0
232 : 57 c 0
232 : 93 c 0
232 : Agent Points Created 0
233 : 26 c 0
233 : 40 c 0
233 : 61 c 0
233 : 67 c 0
233 : 84 c 0
233 : 85 c 0
233 : Agent Points Created 0
234 : 12 c 0
234 : 46 c 0
234 : 73 c 0
234 : 75 c 0
234 : 86 c 0
234 : Agent Points Created 0
235 : 57 c 0
235 : 66 c 0
235 : Agent Points Created 0
236 : 48 c 0
236 : 60 c 0
236 : 71 c 0
236 : 80 c 0
236 : Agent Points Created 0
237 : 98 c 0
237 : Agent Points Created 0
238 : 47 c 0
238 : Agent Points Created 0
239 : Agent Points Created 0
240 : 61 c 0
240 : 86 c 0
240 : 98 c 0
240 : Agent Points Created 0
241 : 15 c 0
241 : 85 c 0
241 : Agent Points Created 0
242 : 21 c 0
242 : Agent Points Created 0
243 : Agent Points Created 0
244 : 35 c 0
244 : 40 c 0
244 : 42 c 0
244 : Agent Points Created 0
245 : 15 c 0
245 : Agent Points Created 0
246 : 5 c 0
246 : 8 c 0
246 : 46 c 0
246 : Agent Points Created 0
247 : Agent Points Created 0
248 : 86 c 0
248 : 98 c 0
248 : Agent Points Created 0
249 : 3 c 0
249 : 19 die
249 : 19 lf 250
249 : 19 a 0.198228
249 : 34 die
249 : 34 lf 250
249 : 34 a 0.991138
249 : 74 die
249 : 74 lf 250
249 : 74 a 0.466418
249 : 77 die
249 : 77 lf 250
249 : 77 a 0.221549
249 : Agent Points Created 0
250 : Agent Points Created 0
251 : 8 c 0
251 : 8 c 0
251 : 20 c 0
251 : 20 c 0
251 : 23 c 0
251 : 23 c 0
251 : 28 c 0
251 : 42 c 0
251 : 46 c 0
251 : 52 c 0
251 : 79 c 0
251 : 89 c 0
251 : 90 c 0
251 : Agent Points Created 0
252 : 21 c 0
252 : 41 c 0
252 : 88 c 0
252 : Agent Points Created 0
253 : 80 c 0
253 : Agent Points Created 0
254 : 64 c 0
254 : 81 c 0
254 : Agent Points Created 0
255 : 38 c 0
255 : Agent Points Created 0
256 : 0 c 0
256 : 61 c 0
256 : 96 c 0
256 : Agent Points Created 0
257 : 57 c 0
257 : 93 c 0
257 : 97 c 0
257 : 99 c 0
257 : Agent Points Created 0
258 : 10 c 0
258 : 26 c 0
258 : 40 c 0
258 : 67 c 0
258 : 85 c 0
258 : 86 c 0
258 : Agent Points Created 0
259 : 12 c 0
259 : Agent Points Created 0
260 : 46 c 0
260 : 57 c 0
260 : 66 c 0
260 : Agent Points Created 0
261 : 67 c 0
261 : 71 c 0
261 : Agent Points Created 0
262 : 73 c 0
262 : 98 c 0
262 : Agent Points Created 0
263 : Agent Points Created 0
264 : 38 c 0
264 : 86 c 0
264 : Agent Points Created 0
265 : 46 c 0
265 : 60 c 0
