# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar  4 2014 - 10:39:23
#
# Loaded time stamp           : 20140304-14h28m09s750815us
#
# random seed             : 1393943289
7 : 65 c 13.11
8 : 19 c 27.7143
8 : 28 c 44.6517
8 : 29 c 49.1157
8 : 48 c 2.11522
8 : 60 c 0.759998
8 : 71 c 29.7683
8 : 71 c 29.7683
8 : 79 c 40.5155
8 : 82 c 35.2635
8 : 99 c 38.3409
9 : 24 c 7.31601
9 : 29 c 49.105
9 : 38 c 0.993496
9 : 47 c 45.4749
9 : 55 c 49.9143
9 : 61 c 36.0177
9 : 83 c 31.6041
9 : 91 c 11.0886
9 : 98 c 35.1841
10 : 19 c 29.3777
10 : 28 c 44.3148
10 : 29 c 49.077
10 : 29 c 49.077
10 : 33 c 43.9038
10 : 38 c 1.06715
10 : 55 c 49.9136
10 : 77 c 47.4854
10 : 88 c 7.58745
10 : 95 c 5.00631
10 : 96 c 27.0947
11 : 21 c 22.696
11 : 29 c 49.0364
11 : 29 c 49.0364
11 : 32 c 4.91792
11 : 36 c 40.9945
11 : 47 c 45.4624
11 : 54 c 42.6177
11 : 55 c 49.9148
11 : 77 c 46.9179
12 : 14 c 18.5927
12 : 28 c 44.1175
12 : 29 c 49.005
12 : 29 c 49.005
12 : 55 c 49.9143
12 : 59 c 45.4863
12 : 59 c 45.4863
12 : 77 c 47.6543
12 : 79 c 40.6826
13 : 15 c 14.5464
13 : 28 c 43.7494
13 : 29 c 48.9976
13 : 29 c 48.9976
13 : 33 c 29.9321
13 : 47 c 45.2625
13 : 52 c 32.3552
13 : 55 c 49.9128
13 : 77 c 46.8535
13 : 97 c 42.6014
13 : 99 c 44.7045
14 : 28 c 44.0134
14 : 29 c 49.009
14 : 29 c 49.009
14 : 43 c 18.1785
14 : 54 c 42.491
14 : 55 c 49.9127
14 : 59 c 30.9716
14 : 59 c 30.9716
14 : 77 c 45.6307
14 : 82 c 38.2152
14 : 98 c 31.1347
15 : 28 c 43.9811
15 : 29 c 49.0295
15 : 29 c 49.0295
15 : 35 c 17.9254
15 : 36 c 40.995
15 : 47 c 43.5337
15 : 55 c 49.9116
15 : 57 c 37.7213
15 : 61 c 32.215
15 : 82 c 30.5922
15 : 96 c 39.7425
15 : 96 c 39.7425
15 : 99 c 48.807
16 : 28 c 44.2173
16 : 28 c 44.2173
16 : 29 c 49.0527
16 : 29 c 49.0527
16 : 40 c 41.7948
16 : 55 c 49.9104
16 : 70 c 38.7164
16 : 77 c 47.6072
16 : 79 c 40.7603
16 : 97 c 40.7607
16 : 99 c 49.7717
17 : 0 c 28.9814
17 : 11 c 31.1519
17 : 29 c 49.0748
17 : 38 c 0.932125
17 : 52 c 33.5151
17 : 54 c 42.4022
17 : 55 c 49.9109
17 : 77 c 47.7342
17 : 83 c 37.3848
17 : 85 c 5.58322
17 : 99 c 49.8724
18 : 28 c 44.0664
18 : 28 c 44.0664
18 : 28 c 44.0664
18 : 29 c 49.0932
18 : 45 c 4.12674
18 : 47 c 39.3132
18 : 55 c 49.9099
18 : 58 c 49.1569
18 : 71 c 31.2234
18 : 77 c 44.5372
18 : 83 c 35.4364
18 : 94 c 3.48289
18 : 99 c 49.7279
19 : 13 c 17.6642
19 : 29 c 49.1076
19 : 36 c 40.9012
19 : 55 c 49.9096
19 : 58 c 49.1286
19 : 67 c 31.9872
19 : 74 c 21.6275
19 : 82 c 37.9064
19 : 99 c 49.5269
20 : 9 c 23.1754
20 : 28 c 43.9804
20 : 28 c 43.9804
20 : 28 c 43.9804
20 : 29 c 49.1167
20 : 40 c 31.4176
20 : 53 c 46.5634
20 : 54 c 42.3609
20 : 58 c 49.1689
20 : 77 c 49.0238
20 : 79 c 41.5886
20 : 96 c 26.832
20 : 96 c 26.832
20 : 97 c 41.1021
20 : 99 c 49.5749
21 : 18 c 1.16718
21 : 19 c 27.583
21 : 29 c 49.1186
21 : 38 c 1.12479
21 : 43 c 17.7094
21 : 52 c 33.9713
21 : 58 c 49.4435
21 : 59 c 37.2371
21 : 70 c 17.7118
21 : 77 c 48.4742
21 : 99 c 48.6596
22 : 29 c 49.1099
22 : 43 c 41.1586
22 : 58 c 49.6908
22 : 77 c 47.0733
22 : 99 c 44.1666
23 : 8 c 4.18822
23 : 19 c 29.3418
23 : 22 c 26.3428
23 : 28 c 45.9918
23 : 28 c 45.9918
23 : 28 c 45.9918
23 : 29 c 49.0854
23 : 29 c 49.0854
23 : 36 c 40.789
23 : 37 c 23.4076
23 : 52 c 34.1606
23 : 54 c 42.3697
23 : 59 c 34.7179
23 : 59 c 34.7179
23 : 77 c 47.0095
23 : 83 c 36.3084
23 : 93 c 4.34021
23 : 98 c 36.7407
24 : 6 c 1.00813
24 : 8 c 4.80216
24 : 21 c 18.8201
24 : 29 c 49.0477
24 : 29 c 49.0477
24 : 43 c 13.0845
24 : 47 c 29.0291
24 : 68 c 3.3577
24 : 77 c 47.499
24 : 79 c 40.4112
24 : 82 c 38.6977
24 : 99 c 35.6374
25 : 8 c 5.46749
25 : 10 c 0.620213
25 : 12 c 4.74218
25 : 13 c 18.7683
25 : 28 c 45.5082
25 : 28 c 45.5082
25 : 29 c 49.0157
25 : 29 c 49.0157
25 : 36 c 27.1693
25 : 71 c 30.1968
25 : 77 c 46.9134
26 : 11 c 28.0714
26 : 29 c 49.0053
26 : 29 c 49.0053
26 : 43 c 24.6544
26 : 54 c 42.4184
26 : 77 c 45.2223
26 : 82 c 39.4363
26 : 95 c 32.46
26 : 98 c 35.2821
26 : 98 c 35.2821
27 : 5 c 46.2167
27 : 6 c 5.79707
27 : 16 c 8.00877
27 : 28 c 45.2321
27 : 29 c 49.014
27 : 29 c 49.014
27 : 36 c 39.7948
27 : 71 c 25.2506
28 : 4 c 29.0068
28 : 5 c 46.0275
28 : 29 c 49.0328
28 : 29 c 49.0328
28 : 67 c 17.1914
28 : 77 c 48.778
28 : 79 c 40.8462
28 : 91 c 20.7157
29 : 5 c 45.7444
29 : 28 c 45.0495
29 : 29 c 49.0549
29 : 29 c 49.0549
29 : 32 c 4.1808
29 : 40 c 35.2798
29 : 47 c 24.98
29 : 54 c 42.1047
29 : 77 c 47.6131
29 : 82 c 39.602
29 : 83 c 37.3161
29 : 90 c 7.59451
29 : 98 c 32.4202
30 : 12 c 4.38269
30 : 15 c 28.7137
30 : 24 c 2.86473
30 : 29 c 49.0764
30 : 52 c 32.0399
30 : 59 c 37.1474
30 : 59 c 37.1474
30 : 61 c 34.1727
30 : 77 c 44.2768
30 : 96 c 26.0306
31 : 5 c 45.1675
31 : 17 c 14.0712
31 : 28 c 44.7765
31 : 29 c 49.0947
31 : 54 c 41.6882
31 : 60 c 0.760921
31 : 96 c 36.0421
31 : 96 c 36.0421
31 : 99 c 47.9167
32 : 8 c 5.58449
32 : 14 c 18.8437
32 : 29 c 49.1091
32 : 32 c 5.07532
32 : 53 c 46.5986
32 : 54 c 42.3109
32 : 77 c 49.0373
32 : 79 c 40.2908
32 : 99 c 49.6609
33 : 5 c 44.468
33 : 6 c 1.53945
33 : 28 c 44.527
33 : 29 c 49.1186
33 : 43 c 18.5787
33 : 52 c 33.1722
33 : 53 c 46.5771
33 : 58 c 49.2526
33 : 59 c 37.7763
33 : 70 c 38.6948
33 : 74 c 24.1322
33 : 77 c 48.4211
33 : 89 c 48.2429
33 : 97 c 42.5091
33 : 98 c 29.0186
33 : 99 c 49.8252
34 : 6 c 1.01817
34 : 9 c 23.0613
34 : 19 c 27.6681
34 : 29 c 49.1214
34 : 57 c 30.9777
34 : 58 c 49.3145
34 : 70 c 19.569
34 : 77 c 47.6023
34 : 83 c 31.0399
34 : 89 c 48.2878
34 : 95 c 3.52715
34 : 99 c 49.9104
35 : 5 c 43.8092
35 : 28 c 44.2236
35 : 29 c 49.1144
35 : 54 c 42.1039
35 : 54 c 42.1039
35 : 58 c 49.2814
35 : 58 c 49.2814
35 : 77 c 46.7217
35 : 83 c 36.1461
35 : 89 c 48.3302
35 : 99 c 49.4102
36 : 11 c 38.7268
36 : 19 c 29.4553
36 : 29 c 49.093
36 : 29 c 49.093
36 : 36 c 32.8804
36 : 37 c 36.2642
36 : 40 c 33.3743
36 : 58 c 49.2512
36 : 58 c 49.2512
36 : 59 c 37.0925
36 : 59 c 37.0925
36 : 77 c 46.7301
36 : 79 c 40.8882
36 : 82 c 37.698
36 : 89 c 48.3703
36 : 97 c 40.588
36 : 99 c 49.4589
37 : 0 c 28.8862
37 : 1 c 42.3537
37 : 11 c 42.6387
37 : 14 c 21.2995
37 : 28 c 44.0143
37 : 29 c 49.0585
37 : 29 c 49.0585
37 : 43 c 11.8403
37 : 52 c 33.4759
37 : 58 c 49.4026
37 : 58 c 49.4026
37 : 61 c 43.684
37 : 77 c 46.9941
37 : 88 c 6.24894
37 : 89 c 48.4087
37 : 96 c 38.5447
37 : 96 c 38.5447
37 : 98 c 37.0599
37 : 99 c 48.485
38 : 29 c 49.0262
38 : 29 c 49.0262
38 : 54 c 42.441
38 : 54 c 42.441
38 : 58 c 49.6474
38 : 58 c 49.6474
38 : 70 c 32.8573
38 : 77 c 44.8999
38 : 89 c 48.4455
38 : 99 c 48.6145
39 : 28 c 44.0282
39 : 29 c 49.0131
39 : 29 c 49.0131
39 : 59 c 46.2041
39 : 71 c 30.2907
39 : 89 c 48.481
39 : 99 c 35.1785
40 : 1 c 44.827
40 : 10 c 2.10627
40 : 13 c 28.3579
40 : 15 c 30.1712
40 : 28 c 46.209
40 : 29 c 49.0191
40 : 29 c 49.0191
40 : 35 c 18.5288
40 : 52 c 34.1475
40 : 58 c 49.5921
40 : 59 c 47.257
40 : 75 c 4.37264
40 : 77 c 48.8345
40 : 79 c 40.7219
40 : 89 c 48.5152
40 : 97 c 40.9388
41 : 28 c 44.1619
41 : 28 c 44.1619
41 : 28 c 44.1619
41 : 29 c 49.036
41 : 29 c 49.036
41 : 38 c 4.46157
41 : 43 c 12.1004
41 : 54 c 41.3136
41 : 54 c 41.3136
41 : 58 c 49.4916
41 : 71 c 30.2731
41 : 77 c 47.5711
41 : 83 c 34.5341
41 : 88 c 6.83615
41 : 89 c 48.5479
42 : 1 c 44.188
42 : 12 c 1.07004
42 : 29 c 49.057
42 : 29 c 49.057
42 : 32 c 5.57627
42 : 37 c 12.9087
42 : 38 c 0.904095
42 : 58 c 49.5361
42 : 59 c 37.2139
42 : 59 c 37.2139
42 : 77 c 44.298
42 : 82 c 36.8776
42 : 82 c 36.8776
42 : 89 c 48.5789
42 : 91 c 40.1866
42 : 96 c 24.9428
42 : 96 c 24.9428
43 : 28 c 44.0441
43 : 28 c 44.0441
43 : 28 c 44.0441
43 : 29 c 49.078
43 : 43 c 13.0663
43 : 57 c 34.65
43 : 63 c 49.9421
43 : 83 c 34.0026
43 : 89 c 48.6077
43 : 98 c 34.4146
43 : 98 c 34.4146
44 : 1 c 43.2188
44 : 2 c 47.1015
44 : 10 c 2.80966
44 : 11 c 29.4671
44 : 29 c 49.096
44 : 36 c 28.098
44 : 40 c 37.3788
44 : 67 c 10.9038
44 : 77 c 49.0304
44 : 79 c 40.4932
44 : 89 c 48.634
44 : 98 c 32.4384
45 : 2 c 48.3015
45 : 8 c 3.89787
45 : 10 c 1.9921
45 : 18 c 1.22416
45 : 28 c 43.9199
45 : 28 c 43.9199
45 : 28 c 43.9199
45 : 29 c 49.1105
45 : 47 c 44.6667
45 : 54 c 41.4604
45 : 74 c 20.4916
45 : 77 c 48.3647
45 : 87 c 37.8437
45 : 89 c 48.6573
45 : 89 c 48.6573
45 : 93 c 6.56577
46 : 2 c 47.0876
46 : 4 c 26.7964
46 : 29 c 49.1203
46 : 38 c 5.07333
46 : 47 c 25.0184
46 : 47 c 25.0184
46 : 53 c 46.57
46 : 59 c 38.4265
46 : 70 c 43.2826
46 : 77 c 48.4444
46 : 89 c 48.6764
46 : 91 c 46.2955
46 : 99 c 45.1754
47 : 1 c 41.8739
47 : 2 c 48.317
47 : 4 c 26.1077
47 : 5 c 46.1931
47 : 19 c 27.5821
47 : 29 c 49.1239
47 : 31 c 7.63344
47 : 47 c 43.1047
47 : 52 c 28.7277
47 : 53 c 46.5744
47 : 68 c 1.36115
47 : 77 c 46.7775
47 : 89 c 48.6934
47 : 91 c 38.0909
47 : 94 c 3.54358
48 : 2 c 47.0712
48 : 3 c 49.2691
48 : 5 c 46.0846
48 : 5 c 46.0846
48 : 8 c 5.18296
48 : 28 c 45.8046
48 : 28 c 45.8046
48 : 29 c 49.1185
48 : 32 c 4.48141
48 : 59 c 36.287
48 : 59 c 36.287
48 : 71 c 31.6885
48 : 77 c 46.7209
48 : 79 c 40.7464
48 : 83 c 35.7744
48 : 84 c 19.3138
48 : 89 c 48.7073
48 : 99 c 49.7211
49 : 2 c 48.2925
49 : 3 c 49.323
49 : 5 c 45.9408
49 : 5 c 45.9408
49 : 6 c 0.517643
49 : 8 c 5.88048
49 : 9 c 23.0968
49 : 11 c 36.5796
49 : 12 c 1.51623
49 : 19 c 29.4362
49 : 29 c 49.1
49 : 52 c 32.9606
49 : 54 c 42.4816
49 : 70 c 42.1238
49 : 77 c 47.4293
49 : 89 c 48.7181
49 : 99 c 49.7993
50 : 2 c 47.0686
50 : 3 c 49.3713
50 : 13 c 19.4875
50 : 28 c 45.327
50 : 29 c 49.0678
50 : 29 c 49.0678
50 : 40 c 39.9049
50 : 77 c 44.5917
50 : 89 c 48.7263
50 : 98 c 26.9577
50 : 98 c 26.9577
50 : 99 c 49.9061
51 : 1 c 41.0513
51 : 2 c 48.2901
51 : 3 c 49.4089
51 : 5 c 45.477
51 : 5 c 45.477
51 : 15 c 17.2308
51 : 16 c 7.87838
51 : 29 c 49.0357
51 : 29 c 49.0357
51 : 32 c 4.60441
51 : 57 c 36.1382
51 : 59 c 45.4285
51 : 89 c 48.732
51 : 96 c 23.0627
51 : 99 c 49.9152
52 : 2 c 47.0415
52 : 3 c 49.1906
52 : 12 c 3.65691
52 : 28 c 45.1308
52 : 29 c 49.0203
52 : 29 c 49.0203
52 : 54 c 42.4617
52 : 61 c 22.5104
52 : 70 c 40.775
52 : 70 c 40.775
52 : 77 c 48.8615
52 : 79 c 40.6168
52 : 89 c 48.7357
52 : 91 c 15.7123
52 : 99 c 49.4119
53 : 2 c 48.2586
53 : 3 c 48.9631
53 : 5 c 44.6786
53 : 5 c 44.6786
53 : 24 c 3.11817
53 : 29 c 49.0236
53 : 29 c 49.0236
53 : 59 c 47.0359
53 : 77 c 47.5759
53 : 82 c 35.919
53 : 89 c 48.7378
53 : 97 c 42.0772
53 : 99 c 48.2371
54 : 2 c 47.0148
54 : 17 c 14.0604
54 : 28 c 44.9221
54 : 29 c 49.0387
54 : 29 c 49.0387
54 : 36 c 38.5502
54 : 36 c 38.5502
54 : 52 c 33.407
54 : 59 c 47.4002
54 : 59 c 47.4002
54 : 59 c 47.4002
54 : 77 c 44.7381
54 : 89 c 48.7384
54 : 96 c 32.581
54 : 99 c 47.5555
55 : 2 c 48.2533
55 : 5 c 43.5596
55 : 5 c 43.5596
55 : 12 c 3.18153
55 : 29 c 49.0585
55 : 29 c 49.0585
55 : 35 c 43.1769
55 : 40 c 35.5478
55 : 41 c 27.1152
55 : 54 c 42.231
55 : 58 c 49.1871
55 : 59 c 47.443
55 : 59 c 47.443
55 : 60 c 1.99902
55 : 89 c 48.738
56 : 2 c 48.2965
56 : 6 c 0.404896
56 : 28 c 44.6987
56 : 29 c 49.0789
56 : 32 c 4.13522
56 : 43 c 10.8273
56 : 43 c 10.8273
56 : 57 c 35.881
56 : 58 c 49.5838
56 : 59 c 24.9894
56 : 59 c 24.9894
56 : 63 c 49.9452
56 : 70 c 42.3949
56 : 75 c 8.46406
56 : 77 c 49.0165
56 : 79 c 40.7708
56 : 89 c 48.7366
56 : 97 c 40.3829
57 : 2 c 47.0462
57 : 4 c 33.6882
57 : 8 c 6.65215
57 : 11 c 20.7522
57 : 22 c 27.917
57 : 29 c 49.0967
57 : 52 c 30.9938
57 : 52 c 30.9938
57 : 57 c 39.7452
57 : 58 c 49.6836
57 : 59 c 36.1784
57 : 63 c 49.8838
57 : 71 c 28.7598
57 : 71 c 28.7598
57 : 77 c 48.789
57 : 82 c 37.8009
57 : 89 c 48.7346
57 : 95 c 27.7678
58 : 0 c 28.9493
58 : 2 c 48.2616
58 : 28 c 44.4057
58 : 29 c 49.1113
58 : 54 c 41.9984
58 : 54 c 41.9984
58 : 58 c 49.6241
58 : 77 c 48.3865
58 : 78 c 1.98555
58 : 89 c 48.732
59 : 2 c 47.0079
59 : 29 c 49.1214
59 : 36 c 39.0001
59 : 36 c 39.0001
59 : 53 c 46.5759
59 : 53 c 46.5759
59 : 70 c 39.391
59 : 74 c 22.2696
59 : 77 c 46.8814
59 : 89 c 48.7291
60 : 2 c 48.2542
60 : 3 c 48.2072
60 : 5 c 45.4695
60 : 19 c 27.6162
60 : 28 c 44.1575
60 : 29 c 49.1257
60 : 37 c 20.2017
60 : 38 c 0.897449
60 : 43 c 12.2085
60 : 53 c 46.5607
60 : 77 c 46.8592
60 : 79 c 40.847
60 : 82 c 39.7013
60 : 97 c 40.7757
61 : 2 c 46.9764
61 : 3 c 47.5785
61 : 29 c 49.1218
61 : 77 c 48.3516
61 : 98 c 33.0381
61 : 98 c 33.0381
62 : 2 c 48.2261
62 : 3 c 46.8609
62 : 5 c 44.939
62 : 11 c 24.2528
62 : 19 c 29.4122
62 : 28 c 43.9618
62 : 29 c 49.1058
62 : 40 c 38.9906
62 : 54 c 41.8302
62 : 54 c 41.8302
62 : 77 c 46.3342
62 : 81 c 2.00588
62 : 96 c 37.7857
63 : 2 c 46.9436
63 : 3 c 46.2678
63 : 9 c 22.9667
63 : 24 c 4.92574
63 : 29 c 49.0765
63 : 29 c 49.0765
63 : 38 c 5.38262
63 : 40 c 40.7551
63 : 43 c 12.3852
63 : 47 c 28.875
63 : 57 c 39.4309
63 : 59 c 43.8977
63 : 67 c 19.1496
63 : 77 c 46.8653
63 : 82 c 40.0457
63 : 84 c 15.1486
63 : 87 c 34.1049
64 : 2 c 48.2178
64 : 3 c 44.4047
64 : 29 c 49.0451
64 : 29 c 49.0451
64 : 36 c 39.4002
64 : 36 c 39.4002
64 : 37 c 24.8911
64 : 47 c 25.5432
64 : 70 c 39.5398
64 : 77 c 48.7741
64 : 79 c 41.6913
64 : 96 c 33.4006
64 : 98 c 30.5984
65 : 2 c 46.8959
65 : 13 c 29.1192
65 : 28 c 44.152
65 : 29 c 49.0276
65 : 29 c 49.0276
65 : 35 c 19.3064
65 : 77 c 47.5935
66 : 2 c 48.1986
66 : 3 c 46.003
66 : 6 c 1.29542
66 : 29 c 49.0283
66 : 29 c 49.0283
66 : 52 c 32.9389
66 : 54 c 41.8214
66 : 54 c 41.8214
66 : 59 c 46.7869
66 : 77 c 41.6705
66 : 93 c 4.00884
66 : 99 c 49.9132
67 : 2 c 46.9217
67 : 3 c 45.3921
67 : 28 c 44.0449
67 : 28 c 44.0449
67 : 29 c 49.0414
67 : 29 c 49.0414
67 : 40 c 39.9399
67 : 47 c 43.7864
67 : 71 c 31.5983
67 : 99 c 49.9084
68 : 2 c 48.1443
68 : 6 c 0.851669
68 : 8 c 3.97491
68 : 14 c 20.0713
68 : 28 c 45.8692
68 : 29 c 49.0601
68 : 29 c 49.0601
68 : 38 c 4.92626
68 : 41 c 25.2325
68 : 57 c 42.3065
68 : 59 c 46.9006
68 : 59 c 46.9006
68 : 79 c 40.503
68 : 83 c 30.9391
68 : 96 c 23.8698
69 : 2 c 48.2013
69 : 3 c 46.5435
69 : 18 c 1.69688
69 : 28 c 43.9659
69 : 28 c 43.9659
69 : 29 c 49.0798
69 : 36 c 40.3025
69 : 36 c 40.3025
69 : 59 c 27.3001
69 : 59 c 27.3001
69 : 63 c 49.9488
69 : 70 c 39.5755
69 : 95 c 16.7505
69 : 98 c 27.036
69 : 98 c 27.036
70 : 2 c 46.8781
70 : 3 c 46.7111
70 : 4 c 26.5096
70 : 28 c 45.4932
70 : 29 c 49.0974
70 : 38 c 0.828621
70 : 52 c 33.0501
70 : 54 c 42.3379
70 : 63 c 49.9345
70 : 77 c 48.3235
70 : 82 c 36.2936
70 : 96 c 22.0783
71 : 2 c 48.1349
71 : 11 c 26.2798
71 : 14 c 22.7911
71 : 29 c 49.112
71 : 57 c 39.3875
71 : 58 c 49.0344
71 : 59 c 37.009
71 : 77 c 46.3897
72 : 2 c 46.7877
72 : 4 c 23.2812
72 : 10 c 0.418003
72 : 28 c 45.9225
72 : 28 c 45.9225
72 : 29 c 49.1224
72 : 40 c 38.2328
72 : 53 c 46.5891
72 : 58 c 49.3768
72 : 74 c 19.7067
72 : 77 c 47.0014
72 : 79 c 40.9251
72 : 96 c 35.5103
73 : 2 c 48.1303
73 : 6 c 0.916267
73 : 8 c 6.00829
73 : 12 c 2.20022
73 : 15 c 12.4317
73 : 19 c 27.7794
73 : 29 c 49.1274
73 : 36 c 41.2783
73 : 36 c 41.2783
73 : 38 c 6.65047
73 : 47 c 32.5528
73 : 53 c 46.5694
73 : 54 c 42.3693
73 : 58 c 49.7066
73 : 77 c 48.3436
73 : 82 c 37.7188
74 : 2 c 48.1418
74 : 8 c 7.14281
74 : 28 c 45.4727
74 : 29 c 49.1248
74 : 37 c 11.6175
74 : 52 c 29.5429
74 : 53 c 46.5864
74 : 54 c 41.437
74 : 70 c 39.5167
74 : 77 c 48.3211
74 : 97 c 42.0212
75 : 2 c 46.8147
75 : 11 c 24.5791
75 : 13 c 19.9265
75 : 29 c 49.1111
75 : 77 c 45.9844
75 : 89 c 48.542
76 : 2 c 48.1089
76 : 19 c 30.533
76 : 26 c 45.2232
76 : 28 c 45.0531
76 : 29 c 49.0846
76 : 29 c 49.0846
76 : 47 c 32.9239
76 : 57 c 39.4076
76 : 71 c 24.9146
76 : 75 c 15.1703
76 : 79 c 40.3379
76 : 82 c 38.2585
76 : 83 c 37.2998
76 : 89 c 49.4014
76 : 89 c 49.4014
77 : 2 c 48.1376
77 : 22 c 27.1413
77 : 29 c 49.0542
77 : 29 c 49.0542
77 : 36 c 47.4227
77 : 36 c 47.4227
77 : 40 c 40.7951
77 : 43 c 36.8874
77 : 56 c 18.3992
77 : 59 c 44.6623
77 : 68 c 2.58475
77 : 77 c 48.735
77 : 83 c 35.7547
77 : 89 c 48.4448
77 : 89 c 48.4448
77 : 97 c 40.4091
78 : 0 c 28.8228
78 : 2 c 46.7662
78 : 9 c 34.3315
78 : 17 c 14.0479
78 : 26 c 44.6989
78 : 28 c 44.9762
78 : 29 c 49.0349
78 : 29 c 49.0349
78 : 36 c 47.4413
78 : 36 c 47.4413
78 : 67 c 17.1586
78 : 77 c 41.8169
78 : 89 c 48.4742
78 : 89 c 48.4742
78 : 89 c 48.4742
78 : 91 c 44.5657
78 : 96 c 21.6339
79 : 2 c 48.0983
79 : 12 c 2.51322
79 : 29 c 49.0332
79 : 29 c 49.0332
79 : 36 c 47.5111
79 : 36 c 47.5111
79 : 40 c 40.4729
79 : 70 c 39.4616
79 : 82 c 40.5427
79 : 89 c 48.5009
79 : 89 c 48.5009
79 : 89 c 48.5009
79 : 94 c 3.57133
79 : 96 c 19.4983
80 : 2 c 48.1274
80 : 21 c 33.3014
80 : 28 c 44.6563
80 : 29 c 49.0443
80 : 29 c 49.0443
80 : 36 c 47.5315
80 : 36 c 47.5315
80 : 41 c 13.2326
80 : 59 c 46.7116
80 : 59 c 46.7116
80 : 79 c 40.9622
