# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar  4 2014 - 10:39:23
#
# Loaded time stamp           : 20140305-10h53m41s586182us
#
# random seed             : 1394016821
51 : 54 c 0
51 : 59 c 0
51 : 59 c 0
51 : 71 c 0
51 : 74 c 0
51 : 79 c 0
51 : 81 c 0
51 : 82 c 0
51 : 96 c 0
51 : 99 c 0
52 : 46 c 0
52 : 50 c 0
52 : 58 c 0
52 : 79 c 0
52 : 86 c 0
53 : 50 c 0
53 : 74 c 0
53 : 79 c 0
54 : 50 c 0
55 : 15 c 0
55 : 24 c 0
55 : 43 c 0
55 : 50 c 0
55 : 79 c 0
56 : 11 c 0
56 : 50 c 0
56 : 79 c 0
57 : 29 c 0
57 : 32 c 0
57 : 32 c 0
57 : 50 c 0
57 : 79 c 0
57 : 85 c 0
57 : 88 c 0
58 : 24 c 0
58 : 25 c 0
58 : 50 c 0
58 : 79 c 0
58 : 86 c 0
59 : 50 c 0
59 : 79 c 0
59 : 88 c 0
60 : 28 c 0
60 : 50 c 0
60 : 72 c 0
60 : 76 c 0
60 : 79 c 0
61 : 16 c 0
61 : 50 c 0
61 : 78 c 0
61 : 79 c 0
61 : 91 c 0
62 : 50 c 0
62 : 79 c 0
63 : 2 c 0
63 : 50 c 0
63 : 71 c 0
63 : 79 c 0
64 : 50 c 0
64 : 79 c 0
65 : 50 c 0
65 : 79 c 0
66 : 50 c 0
66 : 79 c 0
67 : 50 c 0
67 : 74 c 0
67 : 79 c 0
67 : 85 c 0
68 : 46 c 0
68 : 50 c 0
68 : 53 c 0
68 : 72 c 0
68 : 79 c 0
68 : 85 c 0
69 : 0 c 0
69 : 50 c 0
69 : 57 c 0
69 : 79 c 0
70 : 9 c 0
70 : 50 c 0
70 : 57 c 0
70 : 79 c 0
70 : 92 c 0
70 : 97 c 0
71 : 16 c 0
71 : 42 c 0
71 : 79 c 0
71 : 97 c 0
72 : 4 c 0
72 : 16 c 0
72 : 79 c 0
73 : 16 c 0
73 : 24 c 0
73 : 32 c 0
73 : 57 c 0
73 : 72 c 0
73 : 74 c 0
73 : 79 c 0
74 : 16 c 0
74 : 29 c 0
74 : 79 c 0
75 : 16 c 0
75 : 32 c 0
75 : 79 c 0
75 : 85 c 0
76 : 8 c 0
76 : 9 c 0
76 : 11 c 0
76 : 12 c 0
76 : 16 c 0
76 : 34 c 0
76 : 35 c 0
76 : 37 c 0
76 : 40 c 0
76 : 41 c 0
76 : 48 c 0
76 : 48 c 0
76 : 51 c 0
76 : 51 c 0
76 : 54 c 0
76 : 59 c 0
76 : 79 c 0
76 : 81 c 0
76 : 96 c 0
77 : 16 c 0
77 : 59 c 0
77 : 73 c 0
77 : 79 c 0
77 : 97 c 0
78 : 16 c 0
78 : 36 c 0
78 : 40 c 0
78 : 78 c 0
78 : 79 c 0
79 : 46 c 0
79 : 50 c 0
79 : 79 c 0
80 : 15 c 0
80 : 43 c 0
80 : 50 c 0
80 : 53 c 0
80 : 79 c 0
81 : 4 c 0
81 : 11 c 0
81 : 29 c 0
81 : 50 c 0
81 : 79 c 0
82 : 50 c 0
82 : 79 c 0
82 : 86 c 0
83 : 25 c 0
83 : 50 c 0
83 : 79 c 0
84 : 24 c 0
84 : 32 c 0
84 : 50 c 0
84 : 74 c 0
84 : 78 c 0
84 : 79 c 0
84 : 83 c 0
84 : 88 c 0
85 : 50 c 0
85 : 72 c 0
85 : 76 c 0
85 : 79 c 0
86 : 50 c 0
86 : 79 c 0
87 : 34 c 0
87 : 50 c 0
87 : 71 c 0
87 : 74 c 0
87 : 79 c 0
88 : 2 c 0
88 : 50 c 0
88 : 71 c 0
88 : 79 c 0
88 : 83 c 0
88 : 98 c 0
89 : 50 c 0
89 : 79 c 0
90 : 35 c 0
90 : 50 c 0
90 : 79 c 0
91 : 24 c 0
91 : 50 c 0
91 : 79 c 0
91 : 88 c 0
92 : 9 c 0
92 : 50 c 0
92 : 53 c 0
92 : 69 c 0
92 : 79 c 0
93 : 50 c 0
93 : 57 c 0
93 : 72 c 0
93 : 79 c 0
94 : 0 c 0
94 : 46 c 0
94 : 50 c 0
94 : 57 c 0
94 : 79 c 0
94 : 85 c 0
94 : 85 c 0
95 : 50 c 0
95 : 57 c 0
95 : 79 c 0
95 : 92 c 0
96 : 50 c 0
96 : 53 c 0
96 : 79 c 0
97 : 4 c 0
97 : 50 c 0
97 : 77 c 0
97 : 79 c 0
98 : 24 c 0
98 : 42 c 0
98 : 50 c 0
98 : 72 c 0
98 : 79 c 0
98 : 85 c 0
99 : 0 c 0
99 : 6 die
99 : 6 lf 100
99 : 6 a 0.145756
99 : 7 die
99 : 7 lf 100
99 : 7 a 0.291511
99 : 10 die
99 : 10 lf 100
99 : 10 a 0.466418
99 : 14 die
99 : 14 lf 100
99 : 14 a 0.233209
99 : 17 die
99 : 17 lf 100
99 : 17 a 0.233209
99 : 22 die
99 : 22 lf 100
99 : 22 a 0.174907
99 : 23 die
99 : 23 lf 100
99 : 23 a 0.349813
99 : 27 die
99 : 27 lf 100
99 : 27 a 0.52472
99 : 31 die
99 : 31 lf 100
99 : 31 a 0.349813
99 : 38 die
99 : 38 lf 100
99 : 38 a 0.145756
99 : 39 die
99 : 39 lf 100
99 : 39 a 0.233209
99 : 50 c 0
99 : 55 die
99 : 55 lf 100
99 : 55 a 0.233209
99 : 60 die
99 : 60 lf 100
99 : 60 a 0.204058
99 : 61 die
99 : 61 lf 100
99 : 61 a 0.291511
99 : 63 die
99 : 63 lf 100
99 : 63 a 0.378965
99 : 67 die
99 : 67 lf 100
99 : 67 a 0.145756
99 : 68 die
99 : 68 lf 100
99 : 68 a 0.437267
99 : 75 die
99 : 75 lf 100
99 : 75 a 0.408116
99 : 79 c 0
99 : 80 die
99 : 80 lf 100
99 : 80 a 0.233209
99 : 84 die
99 : 84 lf 100
99 : 84 a 0.495569
99 : 89 die
99 : 89 lf 100
99 : 89 a 0.233209
99 : 90 die
99 : 90 lf 100
99 : 90 a 0.291511
99 : 93 die
99 : 93 lf 100
99 : 93 a 0.26236
99 : 94 die
99 : 94 lf 100
99 : 94 a 0.320662
99 : 95 die
99 : 95 lf 100
99 : 95 a 0.291511
100 : 50 c 0
100 : 79 c 0
101 : 8 c 0
101 : 9 c 0
101 : 12 c 0
101 : 29 c 0
101 : 34 c 0
101 : 35 c 0
101 : 37 c 0
101 : 40 c 0
101 : 41 c 0
101 : 48 c 0
101 : 48 c 0
101 : 50 c 0
101 : 51 c 0
101 : 51 c 0
101 : 54 c 0
101 : 77 c 0
101 : 79 c 0
101 : 81 c 0
101 : 96 c 0
102 : 28 c 0
102 : 50 c 0
102 : 73 c 0
102 : 74 c 0
102 : 79 c 0
102 : 85 c 0
102 : 99 c 0
103 : 50 c 0
103 : 78 c 0
103 : 79 c 0
103 : 97 c 0
103 : 97 c 0
104 : 40 c 0
104 : 50 c 0
104 : 71 c 0
104 : 79 c 0
105 : 15 c 0
105 : 43 c 0
105 : 46 c 0
105 : 50 c 0
105 : 79 c 0
106 : 4 c 0
106 : 11 c 0
106 : 45 c 0
106 : 50 c 0
106 : 59 c 0
106 : 79 c 0
107 : 50 c 0
107 : 53 c 0
107 : 79 c 0
108 : 50 c 0
108 : 74 c 0
108 : 79 c 0
109 : 16 c 0
109 : 50 c 0
109 : 78 c 0
109 : 79 c 0
110 : 50 c 0
110 : 72 c 0
110 : 76 c 0
110 : 79 c 0
111 : 50 c 0
111 : 79 c 0
111 : 97 c 0
112 : 0 c 0
112 : 35 c 0
112 : 50 c 0
112 : 71 c 0
112 : 79 c 0
113 : 2 c 0
113 : 28 c 0
113 : 33 c 0
113 : 50 c 0
113 : 79 c 0
113 : 92 c 0
114 : 24 c 0
114 : 34 c 0
114 : 50 c 0
114 : 79 c 0
114 : 88 c 0
115 : 50 c 0
115 : 79 c 0
116 : 24 c 0
116 : 50 c 0
116 : 79 c 0
116 : 88 c 0
117 : 9 c 0
117 : 50 c 0
117 : 79 c 0
118 : 50 c 0
118 : 57 c 0
118 : 58 c 0
118 : 72 c 0
118 : 78 c 0
118 : 79 c 0
118 : 99 c 0
119 : 50 c 0
119 : 53 c 0
119 : 79 c 0
119 : 85 c 0
119 : 85 c 0
119 : 98 c 0
120 : 46 c 0
120 : 50 c 0
120 : 57 c 0
120 : 79 c 0
120 : 88 c 0
120 : 92 c 0
121 : 50 c 0
121 : 79 c 0
122 : 4 c 0
122 : 50 c 0
122 : 77 c 0
122 : 79 c 0
123 : 50 c 0
123 : 72 c 0
123 : 74 c 0
123 : 79 c 0
123 : 85 c 0
124 : 0 c 0
124 : 28 c 0
124 : 50 c 0
124 : 79 c 0
125 : 50 c 0
125 : 74 c 0
125 : 79 c 0
126 : 8 c 0
126 : 9 c 0
126 : 16 c 0
126 : 37 c 0
126 : 40 c 0
126 : 41 c 0
126 : 42 c 0
126 : 48 c 0
126 : 48 c 0
126 : 50 c 0
126 : 51 c 0
126 : 51 c 0
126 : 54 c 0
126 : 77 c 0
126 : 79 c 0
126 : 81 c 0
126 : 96 c 0
127 : 50 c 0
127 : 73 c 0
127 : 79 c 0
127 : 85 c 0
128 : 12 c 0
128 : 24 c 0
128 : 34 c 0
128 : 50 c 0
128 : 79 c 0
129 : 50 c 0
129 : 71 c 0
129 : 79 c 0
130 : 15 c 0
130 : 50 c 0
130 : 70 c 0
130 : 79 c 0
130 : 83 c 0
130 : 86 c 0
131 : 4 c 0
131 : 11 c 0
131 : 25 c 0
131 : 45 c 0
131 : 50 c 0
131 : 79 c 0
132 : 50 c 0
132 : 79 c 0
133 : 50 c 0
133 : 78 c 0
133 : 79 c 0
134 : 50 c 0
134 : 78 c 0
134 : 79 c 0
135 : 50 c 0
135 : 72 c 0
135 : 76 c 0
135 : 79 c 0
136 : 34 c 0
136 : 50 c 0
136 : 71 c 0
136 : 79 c 0
137 : 0 c 0
137 : 50 c 0
137 : 79 c 0
138 : 32 c 0
138 : 50 c 0
138 : 51 c 0
138 : 79 c 0
138 : 92 c 0
139 : 50 c 0
139 : 79 c 0
139 : 92 c 0
140 : 50 c 0
140 : 79 c 0
141 : 24 c 0
141 : 35 c 0
141 : 50 c 0
141 : 74 c 0
141 : 79 c 0
142 : 0 c 0
142 : 33 c 0
142 : 42 c 0
142 : 50 c 0
142 : 79 c 0
142 : 97 c 0
143 : 21 c 0
143 : 40 c 0
143 : 50 c 0
143 : 57 c 0
143 : 72 c 0
143 : 79 c 0
143 : 97 c 0
144 : 50 c 0
144 : 53 c 0
144 : 79 c 0
144 : 85 c 0
144 : 85 c 0
144 : 99 c 0
145 : 2 c 0
145 : 34 c 0
145 : 50 c 0
145 : 57 c 0
145 : 79 c 0
146 : 24 c 0
146 : 29 c 0
146 : 46 c 0
146 : 50 c 0
146 : 79 c 0
147 : 9 c 0
147 : 50 c 0
147 : 57 c 0
147 : 79 c 0
148 : 50 c 0
148 : 72 c 0
148 : 74 c 0
148 : 79 c 0
148 : 83 c 0
148 : 85 c 0
149 : 0 c 0
149 : 16 c 0
149 : 26 die
149 : 26 lf 150
149 : 26 a 0.174907
149 : 34 c 0
149 : 47 die
149 : 47 lf 150
149 : 47 a 0.349813
149 : 50 c 0
149 : 52 die
149 : 52 lf 150
149 : 52 a 0.136039
149 : 65 die
149 : 65 lf 150
149 : 65 a 0.174907
149 : 66 die
149 : 66 lf 150
149 : 66 a 0.116604
149 : 79 c 0
149 : 88 c 0
149 : 91 die
149 : 91 lf 150
149 : 91 a 0.252643
150 : 34 c 0
150 : 50 c 0
150 : 79 c 0
151 : 9 c 0
151 : 30 c 0
151 : 37 c 0
151 : 40 c 0
151 : 41 c 0
151 : 48 c 0
151 : 48 c 0
151 : 50 c 0
151 : 51 c 0
151 : 51 c 0
151 : 54 c 0
151 : 77 c 0
151 : 79 c 0
151 : 81 c 0
151 : 82 die
151 : 82 lf 152
151 : 82 a 0.326032
151 : 96 c 0
152 : 16 c 0
152 : 50 c 0
152 : 71 c 0
152 : 79 c 0
152 : 85 c 0
152 : 99 c 0
153 : 50 c 0
153 : 73 c 0
153 : 79 c 0
153 : 88 c 0
154 : 50 c 0
154 : 79 c 0
155 : 15 c 0
155 : 28 c 0
155 : 50 c 0
155 : 79 c 0
156 : 4 c 0
156 : 11 c 0
156 : 42 c 0
156 : 45 c 0
156 : 50 c 0
156 : 79 c 0
157 : 46 c 0
157 : 50 c 0
157 : 79 c 0
157 : 86 c 0
158 : 12 c 0
158 : 50 c 0
158 : 79 c 0
159 : 8 c 0
159 : 50 c 0
159 : 59 c 0
159 : 78 c 0
159 : 79 c 0
160 : 50 c 0
160 : 72 c 0
160 : 76 c 0
160 : 78 c 0
160 : 79 c 0
161 : 50 c 0
161 : 71 c 0
161 : 79 c 0
162 : 0 c 0
162 : 24 c 0
162 : 34 c 0
162 : 50 c 0
162 : 79 c 0
163 : 50 c 0
163 : 51 c 0
163 : 79 c 0
163 : 88 c 0
163 : 92 c 0
164 : 50 c 0
164 : 74 c 0
164 : 79 c 0
164 : 92 c 0
165 : 50 c 0
165 : 79 c 0
166 : 35 c 0
166 : 50 c 0
166 : 79 c 0
167 : 0 c 0
167 : 29 c 0
167 : 34 c 0
167 : 50 c 0
167 : 51 c 0
167 : 74 c 0
167 : 79 c 0
167 : 83 c 0
168 : 50 c 0
168 : 57 c 0
168 : 72 c 0
168 : 79 c 0
168 : 99 c 0
169 : 9 c 0
169 : 42 c 0
169 : 50 c 0
169 : 57 c 0
169 : 79 c 0
169 : 85 c 0
169 : 85 c 0
170 : 50 c 0
170 : 79 c 0
171 : 28 c 0
171 : 33 c 0
171 : 46 c 0
171 : 50 c 0
171 : 79 c 0
172 : 24 c 0
172 : 42 c 0
172 : 50 c 0
172 : 57 c 0
172 : 79 c 0
173 : 50 c 0
173 : 53 c 0
173 : 72 c 0
173 : 79 c 0
174 : 0 c 0
174 : 50 c 0
174 : 79 c 0
174 : 88 c 0
175 : 50 c 0
175 : 78 c 0
175 : 79 c 0
175 : 86 c 0
176 : 30 c 0
176 : 37 c 0
176 : 41 c 0
176 : 48 c 0
176 : 48 c 0
176 : 50 c 0
176 : 51 c 0
176 : 51 c 0
176 : 54 c 0
176 : 79 c 0
176 : 81 c 0
176 : 96 c 0
176 : 99 c 0
177 : 34 c 0
177 : 34 c 0
177 : 50 c 0
177 : 79 c 0
177 : 98 c 0
178 : 50 c 0
178 : 79 c 0
178 : 88 c 0
179 : 50 c 0
179 : 79 c 0
179 : 97 c 0
180 : 8 c 0
180 : 15 c 0
180 : 34 c 0
180 : 50 c 0
180 : 73 c 0
180 : 79 c 0
181 : 4 c 0
181 : 11 c 0
181 : 25 c 0
181 : 40 c 0
181 : 50 c 0
181 : 79 c 0
181 : 97 c 0
182 : 50 c 0
182 : 71 c 0
182 : 74 c 0
182 : 79 c 0
183 : 36 c 0
183 : 46 c 0
183 : 50 c 0
183 : 79 c 0
183 : 99 c 0
184 : 59 c 0
184 : 78 c 0
184 : 79 c 0
184 : 83 c 0
185 : 29 c 0
185 : 45 c 0
185 : 50 c 0
185 : 72 c 0
185 : 76 c 0
185 : 79 c 0
186 : 2 c 0
186 : 9 c 0
186 : 50 c 0
186 : 71 c 0
186 : 79 c 0
187 : 42 c 0
187 : 50 c 0
187 : 79 c 0
188 : 50 c 0
188 : 51 c 0
188 : 79 c 0
188 : 88 c 0
188 : 92 c 0
189 : 50 c 0
189 : 74 c 0
189 : 79 c 0
190 : 50 c 0
190 : 79 c 0
191 : 35 c 0
191 : 50 c 0
191 : 79 c 0
192 : 0 c 0
192 : 34 c 0
192 : 50 c 0
192 : 53 c 0
192 : 79 c 0
192 : 85 c 0
193 : 32 c 0
193 : 32 c 0
193 : 50 c 0
193 : 57 c 0
193 : 72 c 0
193 : 79 c 0
194 : 9 c 0
194 : 50 c 0
194 : 79 c 0
194 : 86 c 0
195 : 32 c 0
195 : 50 c 0
195 : 71 c 0
195 : 79 c 0
196 : 46 c 0
196 : 50 c 0
196 : 79 c 0
197 : 4 c 0
197 : 50 c 0
197 : 78 c 0
197 : 79 c 0
198 : 50 c 0
198 : 53 c 0
198 : 58 c 0
198 : 72 c 0
198 : 79 c 0
199 : 0 c 0
199 : 1 die
199 : 1 lf 200
199 : 1 a 0.13118
199 : 3 die
199 : 3 lf 200
199 : 3 a 0.378965
199 : 13 die
199 : 13 lf 200
199 : 13 a 0.218633
199 : 18 die
199 : 18 lf 200
199 : 18 a 0.145756
199 : 19 die
199 : 19 lf 200
199 : 19 a 0.495569
199 : 20 die
199 : 20 lf 200
199 : 20 a 0.13118
199 : 21 die
199 : 21 lf 200
199 : 21 a 0.772505
199 : 33 c 0
199 : 34 c 0
199 : 42 c 0
199 : 44 die
199 : 44 lf 200
199 : 44 a 0.233209
199 : 49 die
199 : 49 lf 200
199 : 49 a 0.306087
199 : 50 c 0
199 : 62 die
199 : 62 lf 200
199 : 62 a 0.685051
199 : 69 die
199 : 69 lf 200
199 : 69 a 0.52472
199 : 79 c 0
199 : 87 die
199 : 87 lf 200
199 : 87 a 0.26236
199 : 88 c 0
200 : 50 c 0
200 : 73 c 0
200 : 79 c 0
201 : 30 c 0
201 : 37 c 0
201 : 41 c 0
201 : 42 c 0
201 : 48 c 0
201 : 48 c 0
201 : 50 c 0
201 : 50 c 0
201 : 51 c 0
201 : 54 c 0
201 : 79 c 0
201 : 81 c 0
201 : 96 c 0
202 : 32 c 0
202 : 50 c 0
202 : 53 c 0
202 : 78 c 0
202 : 79 c 0
203 : 50 c 0
203 : 79 c 0
203 : 88 c 0
204 : 34 c 0
204 : 34 c 0
204 : 50 c 0
204 : 79 c 0
205 : 15 c 0
205 : 50 c 0
205 : 74 c 0
205 : 79 c 0
206 : 11 c 0
206 : 24 c 0
206 : 50 c 0
206 : 51 c 0
206 : 79 c 0
207 : 34 c 0
207 : 50 c 0
207 : 57 c 0
207 : 79 c 0
207 : 83 c 0
207 : 83 c 0
208 : 36 c 0
208 : 50 c 0
208 : 57 c 0
208 : 74 c 0
208 : 79 c 0
208 : 98 c 0
209 : 46 c 0
209 : 50 c 0
209 : 59 c 0
209 : 78 c 0
209 : 79 c 0
209 : 85 c 0
209 : 98 c 0
210 : 50 c 0
210 : 57 c 0
210 : 64 c 0
210 : 72 c 0
210 : 76 c 0
210 : 79 c 0
210 : 85 c 0
211 : 9 c 0
211 : 50 c 0
211 : 57 c 0
211 : 71 c 0
211 : 79 c 0
212 : 50 c 0
212 : 57 c 0
212 : 79 c 0
213 : 50 c 0
213 : 51 c 0
213 : 57 c 0
213 : 79 c 0
214 : 28 c 0
214 : 50 c 0
214 : 53 c 0
214 : 57 c 0
214 : 79 c 0
214 : 88 c 0
215 : 32 c 0
215 : 50 c 0
215 : 79 c 0
216 : 29 c 0
216 : 35 c 0
216 : 50 c 0
216 : 57 c 0
216 : 73 c 0
216 : 79 c 0
217 : 0 c 0
217 : 0 c 0
217 : 2 c 0
217 : 32 c 0
217 : 50 c 0
217 : 50 c 0
217 : 79 c 0
217 : 85 c 0
218 : 50 c 0
218 : 57 c 0
218 : 72 c 0
218 : 79 c 0
219 : 9 c 0
219 : 50 c 0
219 : 79 c 0
220 : 50 c 0
220 : 57 c 0
220 : 79 c 0
221 : 50 c 0
221 : 79 c 0
222 : 4 c 0
222 : 34 c 0
222 : 46 c 0
222 : 50 c 0
222 : 78 c 0
222 : 79 c 0
223 : 50 c 0
223 : 72 c 0
223 : 79 c 0
224 : 28 c 0
224 : 50 c 0
224 : 71 c 0
224 : 74 c 0
224 : 79 c 0
224 : 83 c 0
225 : 50 c 0
225 : 70 c 0
225 : 70 c 0
225 : 79 c 0
226 : 30 c 0
226 : 37 c 0
226 : 41 c 0
226 : 48 c 0
226 : 48 c 0
226 : 50 c 0
226 : 51 c 0
226 : 54 c 0
226 : 79 c 0
226 : 81 c 0
226 : 96 c 0
227 : 50 c 0
227 : 79 c 0
228 : 33 c 0
228 : 50 c 0
228 : 73 c 0
228 : 79 c 0
229 : 42 c 0
229 : 50 c 0
229 : 79 c 0
230 : 5 c 0
230 : 15 c 0
230 : 50 c 0
230 : 79 c 0
231 : 11 c 0
231 : 24 c 0
231 : 42 c 0
231 : 50 c 0
231 : 74 c 0
231 : 79 c 0
231 : 83 c 0
232 : 8 c 0
232 : 50 c 0
232 : 79 c 0
