# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar 18 2014 - 09:10:25
#
# Loaded time stamp           : 20140325-22h41m30s981049us
#
# random seed             : 1395787290
48 : 53 c 0
48 : 55 c 0
48 : Agent Points Created 0
49 : 24 c 0
49 : 65 c 0
49 : Agent Points Created 0
50 : 11 c 0
50 : 16 c 0
50 : 68 c 0
50 : Agent Points Created 0
51 : 0 c 0
51 : 10 c 0
51 : 19 c 0
51 : 20 c 0
51 : 20 c 0
51 : 22 c 0
51 : 27 c 0
51 : 31 c 0
51 : 36 c 0
51 : 40 c 0
51 : 50 c 0
51 : 53 c 0
51 : 53 c 0
51 : 54 c 0
51 : 57 c 0
51 : 62 c 0
51 : 63 c 0
51 : 66 c 0
51 : 69 c 0
51 : 71 c 0
51 : 85 c 0
51 : 85 c 0
51 : 96 c 0
51 : Agent Points Created 0
52 : Agent Points Created 0
53 : Agent Points Created 0
54 : 13 c 0
54 : 22 c 0
54 : 42 c 0
54 : 74 c 0
54 : Agent Points Created 0
55 : Agent Points Created 0
56 : 16 c 0
56 : 40 c 0
56 : 49 c 0
56 : 59 c 0
56 : 64 c 0
56 : Agent Points Created 0
57 : Agent Points Created 0
58 : 35 c 0
58 : 48 c 0
58 : 89 c 0
58 : Agent Points Created 0
59 : 8 c 0
59 : 19 c 0
59 : 47 c 0
59 : 51 c 0
59 : 84 c 0
59 : Agent Points Created 0
60 : 80 c 0
60 : 81 c 0
60 : Agent Points Created 0
61 : 20 c 0
61 : 23 c 0
61 : Agent Points Created 0
62 : 75 c 0
62 : Agent Points Created 0
63 : 6 c 0
63 : 83 c 0
63 : Agent Points Created 0
64 : 13 c 0
64 : 23 c 0
64 : 44 c 0
64 : 89 c 0
64 : Agent Points Created 0
65 : 42 c 0
65 : Agent Points Created 0
66 : 57 c 0
66 : Agent Points Created 0
67 : 66 c 0
67 : 89 c 0
67 : Agent Points Created 0
68 : 46 c 0
68 : Agent Points Created 0
69 : 51 c 0
69 : Agent Points Created 0
70 : 25 c 0
70 : 44 c 0
70 : 68 c 0
70 : Agent Points Created 0
71 : 92 c 0
71 : Agent Points Created 0
72 : 59 c 0
72 : 61 c 0
72 : 75 c 0
72 : Agent Points Created 0
73 : 21 c 0
73 : 53 c 0
73 : Agent Points Created 0
74 : 23 c 0
74 : 65 c 0
74 : Agent Points Created 0
75 : 11 c 0
75 : 16 c 0
75 : 21 c 0
75 : 68 c 0
75 : Agent Points Created 0
76 : 0 c 0
76 : 10 c 0
76 : 19 c 0
76 : 20 c 0
76 : 20 c 0
76 : 22 c 0
76 : 27 c 0
76 : 31 c 0
76 : 35 c 0
76 : 36 c 0
76 : 40 c 0
76 : 53 c 0
76 : 53 c 0
76 : 54 c 0
76 : 57 c 0
76 : 62 c 0
76 : 63 c 0
76 : 69 c 0
76 : 71 c 0
76 : 85 c 0
76 : 85 c 0
76 : 96 c 0
76 : Agent Points Created 0
77 : 28 c 0
77 : 51 c 0
77 : Agent Points Created 0
78 : 15 c 0
78 : Agent Points Created 0
79 : 13 c 0
79 : 22 c 0
79 : 74 c 0
79 : 85 c 0
79 : 92 c 0
79 : Agent Points Created 0
80 : 24 c 0
80 : Agent Points Created 0
81 : 49 c 0
81 : Agent Points Created 0
82 : 35 c 0
82 : 40 c 0
82 : Agent Points Created 0
83 : 48 c 0
83 : 59 c 0
83 : 89 c 0
83 : Agent Points Created 0
84 : 8 c 0
84 : 19 c 0
84 : 47 c 0
84 : 51 c 0
84 : 66 c 0
84 : 68 c 0
84 : Agent Points Created 0
85 : 35 c 0
85 : 81 c 0
85 : Agent Points Created 0
86 : 16 c 0
86 : 20 c 0
86 : 25 c 0
86 : 50 c 0
86 : Agent Points Created 0
87 : Agent Points Created 0
88 : Agent Points Created 0
89 : Agent Points Created 0
90 : 8 c 0
90 : 42 c 0
90 : 66 c 0
90 : 84 c 0
90 : Agent Points Created 0
91 : 23 c 0
91 : 57 c 0
91 : Agent Points Created 0
92 : 50 c 0
92 : 66 c 0
92 : 68 c 0
92 : Agent Points Created 0
93 : 44 c 0
93 : Agent Points Created 0
94 : 6 c 0
94 : 32 c 0
94 : Agent Points Created 0
95 : Agent Points Created 0
96 : 92 c 0
96 : Agent Points Created 0
97 : 13 c 0
97 : 50 c 0
97 : 61 c 0
97 : 66 c 0
97 : 75 c 0
97 : Agent Points Created 0
98 : 21 c 0
98 : 59 c 0
98 : Agent Points Created 0
99 : 1 die
99 : 1 lf 100
99 : 1 a 0.553871
99 : 2 die
99 : 2 lf 100
99 : 2 a 0.728778
99 : 5 die
99 : 5 lf 100
99 : 5 a 0.466418
99 : 7 die
99 : 7 lf 100
99 : 7 a 0.320662
99 : 9 die
99 : 9 lf 100
99 : 9 a 0.349813
99 : 12 die
99 : 12 lf 100
99 : 12 a 0.437267
99 : 14 die
99 : 14 lf 100
99 : 14 a 1.2535
99 : 17 die
99 : 17 lf 100
99 : 17 a 0.174907
99 : 26 die
99 : 26 lf 100
99 : 26 a 0.204058
99 : 29 die
99 : 29 lf 100
99 : 29 a 1.39925
99 : 30 die
99 : 30 lf 100
99 : 30 a 0.0583022
99 : 33 die
99 : 33 lf 100
99 : 33 a 0.26236
99 : 35 c 0
99 : 37 die
99 : 37 lf 100
99 : 37 a 0.699627
99 : 41 die
99 : 41 lf 100
99 : 41 a 0.670476
99 : 43 die
99 : 43 lf 100
99 : 43 a 0.52472
99 : 44 c 0
99 : 52 die
99 : 52 lf 100
99 : 52 a 0.116604
99 : 56 die
99 : 56 lf 100
99 : 56 a 0.932836
99 : 60 die
99 : 60 lf 100
99 : 60 a 0.0291511
99 : 67 die
99 : 67 lf 100
99 : 67 a 0.0874534
99 : 70 die
99 : 70 lf 100
99 : 70 a 1.10774
99 : 73 die
99 : 73 lf 100
99 : 73 a 0.0874534
99 : 77 die
99 : 77 lf 100
99 : 77 a 0.0874534
99 : 78 die
99 : 78 lf 100
99 : 78 a 0.145756
99 : 82 die
99 : 82 lf 100
99 : 82 a 0.174907
99 : 86 die
99 : 86 lf 100
99 : 86 a 0.553871
99 : 91 die
99 : 91 lf 100
99 : 91 a 0.0583022
99 : 95 die
99 : 95 lf 100
99 : 95 a 0.174907
99 : 97 die
99 : 97 lf 100
99 : 97 a 0.233209
99 : 98 die
99 : 98 lf 100
99 : 98 a 0.408116
99 : 99 die
99 : 99 lf 100
99 : 99 a 0.612174
99 : Agent Points Created 0
100 : 11 c 0
100 : 21 c 0
100 : 55 c 0
100 : Agent Points Created 0
101 : 0 c 0
101 : 6 c 0
101 : 10 c 0
101 : 19 c 0
101 : 20 c 0
101 : 20 c 0
101 : 22 c 0
101 : 23 c 0
101 : 23 c 0
101 : 23 c 0
101 : 27 c 0
101 : 36 c 0
101 : 40 c 0
101 : 53 c 0
101 : 54 c 0
101 : 57 c 0
101 : 62 c 0
101 : 63 c 0
101 : 69 c 0
101 : 71 c 0
101 : 85 c 0
101 : 85 c 0
101 : 96 c 0
101 : Agent Points Created 0
102 : 28 c 0
102 : 51 c 0
102 : Agent Points Created 0
103 : Agent Points Created 0
104 : 22 c 0
104 : 46 c 0
104 : 46 c 0
104 : 57 c 0
104 : 74 c 0
104 : 92 c 0
104 : Agent Points Created 0
105 : Agent Points Created 0
106 : 24 c 0
106 : 49 c 0
106 : 51 c 0
106 : 85 c 0
106 : Agent Points Created 0
107 : 55 c 0
107 : Agent Points Created 0
108 : 23 c 0
108 : 27 c 0
108 : 48 c 0
108 : 53 c 0
108 : 89 c 0
108 : Agent Points Created 0
109 : 8 c 0
109 : 19 c 0
109 : 50 c 0
109 : 66 c 0
109 : Agent Points Created 0
110 : 59 c 0
110 : 81 c 0
110 : Agent Points Created 0
111 : 20 c 0
111 : Agent Points Created 0
112 : 15 c 0
112 : 65 c 0
112 : Agent Points Created 0
113 : Agent Points Created 0
114 : Agent Points Created 0
115 : 42 c 0
115 : 89 c 0
115 : Agent Points Created 0
116 : 55 c 0
116 : 57 c 0
116 : 68 c 0
116 : Agent Points Created 0
117 : 46 c 0
117 : 59 c 0
117 : Agent Points Created 0
118 : 23 c 0
118 : 80 c 0
118 : Agent Points Created 0
119 : 32 c 0
119 : 51 c 0
119 : 90 c 0
119 : Agent Points Created 0
120 : 68 c 0
120 : Agent Points Created 0
121 : 23 c 0
121 : 44 c 0
121 : Agent Points Created 0
122 : 46 c 0
122 : 61 c 0
122 : 75 c 0
122 : 92 c 0
122 : Agent Points Created 0
123 : 21 c 0
123 : 23 c 0
123 : Agent Points Created 0
124 : 35 c 0
124 : Agent Points Created 0
125 : 11 c 0
125 : 21 c 0
125 : 51 c 0
125 : 59 c 0
125 : Agent Points Created 0
126 : 0 c 0
126 : 10 c 0
126 : 19 c 0
126 : 20 c 0
126 : 20 c 0
126 : 22 c 0
126 : 27 c 0
126 : 40 c 0
126 : 53 c 0
126 : 53 c 0
126 : 54 c 0
126 : 57 c 0
126 : 58 c 0
126 : 62 c 0
126 : 63 c 0
126 : 69 c 0
126 : 71 c 0
126 : 85 c 0
126 : 96 c 0
126 : Agent Points Created 0
127 : 44 c 0
127 : Agent Points Created 0
128 : 35 c 0
128 : Agent Points Created 0
129 : 22 c 0
129 : 46 c 0
129 : 46 c 0
129 : 74 c 0
129 : Agent Points Created 0
130 : 10 c 0
130 : 13 c 0
130 : 35 c 0
130 : 47 c 0
130 : Agent Points Created 0
131 : 8 c 0
131 : 24 c 0
131 : 49 c 0
131 : 51 c 0
131 : 68 c 0
131 : 80 c 0
131 : 92 c 0
131 : Agent Points Created 0
132 : Agent Points Created 0
133 : 48 c 0
133 : 57 c 0
133 : Agent Points Created 0
134 : 19 c 0
134 : Agent Points Created 0
135 : 27 c 0
135 : 55 c 0
135 : 59 c 0
135 : Agent Points Created 0
136 : 20 c 0
136 : Agent Points Created 0
137 : Agent Points Created 0
138 : 23 c 0
138 : 27 c 0
138 : 65 c 0
138 : Agent Points Created 0
139 : Agent Points Created 0
140 : 35 c 0
140 : 42 c 0
140 : 68 c 0
140 : 89 c 0
140 : Agent Points Created 0
141 : 50 c 0
141 : 57 c 0
141 : Agent Points Created 0
142 : 40 c 0
142 : 46 c 0
142 : 59 c 0
142 : Agent Points Created 0
143 : 46 c 0
143 : 50 c 0
143 : Agent Points Created 0
144 : 32 c 0
144 : Agent Points Created 0
145 : 85 c 0
145 : Agent Points Created 0
146 : 15 c 0
146 : 23 c 0
146 : 53 c 0
146 : Agent Points Created 0
147 : 23 c 0
147 : 46 c 0
147 : 51 c 0
147 : 61 c 0
147 : 75 c 0
147 : Agent Points Created 0
148 : 6 c 0
148 : 21 c 0
148 : 46 c 0
148 : 89 c 0
148 : Agent Points Created 0
149 : 3 die
149 : 3 lf 150
149 : 3 a 0.544154
149 : 18 die
149 : 18 lf 150
149 : 18 a 0.0583022
149 : 27 die
149 : 27 lf 150
149 : 27 a 0.213775
149 : 72 die
149 : 72 lf 150
149 : 72 a 0.291511
149 : 79 die
149 : 79 lf 150
149 : 79 a 0.252643
149 : 88 die
149 : 88 lf 150
149 : 88 a 0.52472
149 : Agent Points Created 0
150 : 11 c 0
150 : 21 c 0
150 : 44 c 0
150 : Agent Points Created 0
151 : 0 c 0
151 : 10 c 0
151 : 19 c 0
151 : 20 c 0
151 : 20 c 0
151 : 22 c 0
151 : 40 c 0
151 : 51 c 0
151 : 53 c 0
151 : 53 c 0
151 : 54 c 0
151 : 57 c 0
151 : 58 c 0
151 : 62 c 0
151 : 69 c 0
151 : 71 c 0
151 : 96 c 0
151 : Agent Points Created 0
152 : Agent Points Created 0
153 : 55 c 0
153 : Agent Points Created 0
154 : 22 c 0
154 : 46 c 0
154 : 46 c 0
154 : 63 c 0
154 : 74 c 0
154 : 85 c 0
154 : Agent Points Created 0
155 : 10 c 0
155 : 13 c 0
155 : 13 c 0
155 : 13 c 0
155 : 44 c 0
155 : Agent Points Created 0
156 : 24 c 0
156 : 49 c 0
156 : 80 c 0
156 : Agent Points Created 0
157 : Agent Points Created 0
158 : 48 c 0
158 : 92 c 0
158 : Agent Points Created 0
159 : 19 c 0
159 : Agent Points Created 0
160 : 23 c 0
160 : 35 c 0
160 : Agent Points Created 0
161 : 20 c 0
161 : 51 c 0
161 : Agent Points Created 0
162 : 50 c 0
162 : 57 c 0
162 : 59 c 0
162 : Agent Points Created 0
163 : 80 c 0
163 : Agent Points Created 0
164 : 35 c 0
164 : Agent Points Created 0
165 : 42 c 0
165 : Agent Points Created 0
166 : 51 c 0
166 : 57 c 0
166 : Agent Points Created 0
167 : 35 c 0
167 : 40 c 0
167 : 46 c 0
167 : Agent Points Created 0
168 : 85 c 0
168 : Agent Points Created 0
169 : 6 c 0
169 : 32 c 0
169 : Agent Points Created 0
170 : Agent Points Created 0
171 : Agent Points Created 0
172 : 46 c 0
172 : 61 c 0
172 : 75 c 0
172 : Agent Points Created 0
173 : 21 c 0
173 : 46 c 0
173 : 89 c 0
173 : 89 c 0
173 : Agent Points Created 0
174 : 6 c 0
174 : Agent Points Created 0
175 : 11 c 0
175 : 21 c 0
175 : 59 c 0
175 : Agent Points Created 0
176 : 10 c 0
176 : 20 c 0
176 : 20 c 0
176 : 22 c 0
176 : 40 c 0
176 : 53 c 0
176 : 53 c 0
176 : 54 c 0
176 : 54 c 0
176 : 57 c 0
176 : 58 c 0
176 : 62 c 0
176 : 69 c 0
176 : 81 c 0
176 : 96 c 0
176 : Agent Points Created 0
177 : 35 c 0
177 : 44 c 0
177 : 71 c 0
177 : Agent Points Created 0
178 : 65 c 0
178 : Agent Points Created 0
179 : 59 c 0
179 : 74 c 0
179 : Agent Points Created 0
180 : 10 c 0
180 : 13 c 0
180 : 15 c 0
180 : 46 c 0
180 : 68 c 0
180 : 90 c 0
180 : Agent Points Created 0
181 : 49 c 0
181 : 80 c 0
181 : Agent Points Created 0
182 : 19 c 0
182 : 44 c 0
182 : Agent Points Created 0
183 : 48 c 0
183 : 51 c 0
183 : Agent Points Created 0
184 : 19 c 0
184 : 23 c 0
184 : Agent Points Created 0
185 : Agent Points Created 0
186 : 20 c 0
186 : 85 c 0
186 : Agent Points Created 0
187 : 22 c 0
187 : 35 c 0
187 : 51 c 0
187 : Agent Points Created 0
188 : 68 c 0
188 : 71 c 0
188 : Agent Points Created 0
189 : Agent Points Created 0
190 : 42 c 0
190 : Agent Points Created 0
191 : 35 c 0
191 : 55 c 0
191 : 57 c 0
191 : 57 c 0
191 : 85 c 0
191 : Agent Points Created 0
192 : 40 c 0
192 : Agent Points Created 0
193 : 50 c 0
193 : Agent Points Created 0
194 : 23 c 0
194 : 50 c 0
194 : Agent Points Created 0
195 : 8 c 0
195 : 68 c 0
195 : Agent Points Created 0
196 : 53 c 0
196 : Agent Points Created 0
197 : 32 c 0
197 : 46 c 0
197 : 59 c 0
197 : 61 c 0
197 : 75 c 0
197 : Agent Points Created 0
198 : 20 c 0
198 : 21 c 0
198 : 35 c 0
198 : 46 c 0
198 : 89 c 0
198 : Agent Points Created 0
199 : 45 die
199 : 45 lf 200
199 : 45 a 0.91826
199 : 51 c 0
199 : Agent Points Created 0
200 : 11 c 0
200 : 21 c 0
200 : Agent Points Created 0
201 : 0 c 0
201 : 10 c 0
201 : 20 c 0
201 : 20 c 0
201 : 22 c 0
201 : 40 c 0
201 : 53 c 0
201 : 53 c 0
201 : 57 c 0
201 : 58 c 0
201 : 62 c 0
201 : 68 c 0
201 : 69 c 0
201 : 81 c 0
201 : 89 c 0
201 : 96 c 0
201 : Agent Points Created 0
202 : 80 c 0
202 : Agent Points Created 0
203 : Agent Points Created 0
204 : 51 c 0
204 : 74 c 0
204 : 85 c 0
204 : Agent Points Created 0
205 : 10 c 0
205 : 44 c 0
205 : Agent Points Created 0
206 : 24 c 0
206 : 49 c 0
206 : Agent Points Created 0
207 : 19 c 0
207 : 58 c 0
207 : 89 c 0
207 : Agent Points Created 0
208 : 48 c 0
208 : Agent Points Created 0
209 : 19 c 0
209 : 44 c 0
209 : 59 c 0
209 : Agent Points Created 0
210 : Agent Points Created 0
211 : 20 c 0
211 : Agent Points Created 0
212 : 22 c 0
212 : 23 c 0
212 : Agent Points Created 0
213 : 50 c 0
213 : 59 c 0
213 : 71 c 0
213 : Agent Points Created 0
214 : 15 c 0
214 : 68 c 0
214 : Agent Points Created 0
215 : 42 c 0
215 : Agent Points Created 0
216 : 54 c 0
216 : 57 c 0
216 : Agent Points Created 0
217 : 35 c 0
217 : 40 c 0
217 : Agent Points Created 0
218 : Agent Points Created 0
219 : 35 c 0
219 : Agent Points Created 0
220 : 8 c 0
220 : 83 c 0
220 : 85 c 0
220 : Agent Points Created 0
221 : Agent Points Created 0
222 : 32 c 0
222 : 61 c 0
222 : 63 c 0
222 : 75 c 0
222 : Agent Points Created 0
223 : 6 c 0
223 : 20 c 0
223 : 21 c 0
223 : 23 c 0
223 : 35 c 0
223 : Agent Points Created 0
224 : 51 c 0
224 : 71 c 0
224 : Agent Points Created 0
225 : 21 c 0
225 : Agent Points Created 0
226 : 10 c 0
226 : 13 c 0
226 : 20 c 0
226 : 20 c 0
226 : 22 c 0
226 : 40 c 0
226 : 53 c 0
226 : 53 c 0
226 : 54 c 0
226 : 57 c 0
226 : 58 c 0
226 : 62 c 0
226 : 83 c 0
226 : 96 c 0
226 : Agent Points Created 0
227 : 11 c 0
227 : 80 c 0
227 : Agent Points Created 0
228 : 51 c 0
228 : 89 c 0
228 : Agent Points Created 0
229 : 74 c 0
229 : 85 c 0
229 : Agent Points Created 0
230 : 10 c 0
230 : Agent Points Created 0
231 : 24 c 0
231 : 69 c 0
231 : Agent Points Created 0
232 : 19 c 0
232 : 44 c 0
232 : 58 c 0
232 : 81 c 0
232 : Agent Points Created 0
233 : 35 c 0
233 : 48 c 0
233 : Agent Points Created 0
234 : 19 c 0
234 : Agent Points Created 0
235 : 23 c 0
235 : Agent Points Created 0
236 : 10 c 0
236 : 20 c 0
236 : 44 c 0
236 : 57 c 0
236 : 84 c 0
236 : Agent Points Created 0
237 : 22 c 0
237 : 24 c 0
237 : Agent Points Created 0
238 : 51 c 0
238 : 71 c 0
238 : Agent Points Created 0
239 : Agent Points Created 0
240 : 42 c 0
240 : Agent Points Created 0
241 : 57 c 0
241 : Agent Points Created 0
242 : 35 c 0
242 : 40 c 0
242 : Agent Points Created 0
243 : 51 c 0
243 : Agent Points Created 0
244 : 23 c 0
244 : 35 c 0
244 : 50 c 0
244 : 59 c 0
244 : Agent Points Created 0
245 : 8 c 0
245 : 50 c 0
245 : 85 c 0
245 : Agent Points Created 0
246 : 13 c 0
246 : Agent Points Created 0
247 : 15 c 0
247 : 32 c 0
247 : 49 c 0
247 : 61 c 0
247 : 75 c 0
247 : Agent Points Created 0
248 : 20 c 0
248 : 21 c 0
248 : 35 c 0
248 : 90 c 0
248 : Agent Points Created 0
249 : 64 die
249 : 64 lf 250
249 : 64 a 0.139925
249 : 85 c 0
249 : 87 die
249 : 87 lf 250
249 : 87 a 0.0932836
249 : Agent Points Created 0
250 : 6 c 0
250 : 21 c 0
250 : Agent Points Created 0
251 : 10 c 0
251 : 20 c 0
251 : 20 c 0
251 : 22 c 0
251 : 23 c 0
251 : 40 c 0
251 : 53 c 0
251 : 53 c 0
251 : 54 c 0
251 : 57 c 0
251 : 58 c 0
251 : 62 c 0
251 : 83 c 0
251 : 96 c 0
251 : Agent Points Created 0
252 : Agent Points Created 0
253 : Agent Points Created 0
254 : 13 c 0
254 : 74 c 0
254 : 85 c 0
254 : Agent Points Created 0
255 : 50 c 0
255 : Agent Points Created 0
256 : 24 c 0
256 : Agent Points Created 0
257 : 19 c 0
257 : 58 c 0
257 : 81 c 0
257 : Agent Points Created 0
258 : 35 c 0
258 : 44 c 0
258 : 48 c 0
258 : 80 c 0
258 : 81 c 0
258 : Agent Points Created 0
259 : 19 c 0
259 : 80 c 0
259 : Agent Points Created 0
260 : 23 c 0
260 : Agent Points Created 0
261 : 10 c 0
261 : 20 c 0
261 : Agent Points Created 0
262 : 22 c 0
262 : 44 c 0
262 : 51 c 0
262 : 59 c 0
262 : Agent Points Created 0
263 : 50 c 0
263 : 71 c 0
263 : 80 c 0
263 : Agent Points Created 0
264 : 59 c 0
264 : 84 c 0
264 : Agent Points Created 0
265 : 42 c 0
265 : Agent Points Created 0
266 : 55 c 0
266 : 57 c 0
266 : Agent Points Created 0
267 : 35 c 0
267 : 40 c 0
267 : 51 c 0
267 : Agent Points Created 0
268 : 71 c 0
268 : Agent Points Created 0
269 : 35 c 0
269 : Agent Points Created 0
270 : Agent Points Created 0
271 : 10 c 0
271 : 92 c 0
271 : Agent Points Created 0
272 : 32 c 0
272 : 61 c 0
272 : 75 c 0
272 : 85 c 0
272 : Agent Points Created 0
273 : 20 c 0
273 : 35 c 0
273 : Agent Points Created 0
274 : 23 c 0
274 : Agent Points Created 0
275 : 21 c 0
275 : 55 c 0
275 : Agent Points Created 0
276 : 10 c 0
276 : 20 c 0
276 : 20 c 0
276 : 40 c 0
276 : 53 c 0
276 : 53 c 0
276 : 54 c 0
276 : 62 c 0
276 : 83 c 0
276 : 89 c 0
276 : 96 c 0
276 : Agent Points Created 0
277 : 21 c 0
277 : 24 c 0
277 : 51 c 0
277 : Agent Points Created 0
278 : Agent Points Created 0
279 : 8 c 0
279 : 22 c 0
279 : 74 c 0
279 : 85 c 0
279 : Agent Points Created 0
280 : 15 c 0
280 : Agent Points Created 0
281 : 24 c 0
281 : 57 c 0
281 : 68 c 0
281 : Agent Points Created 0
282 : 19 c 0
282 : 51 c 0
282 : 58 c 0
282 : 81 c 0
